0,1,2,3,4,5
finance/investment analyst,PH,510-105-7502,under review,2010-04-05,2028-06-29
humanitarian worker,ID,188-363-1705,deep cover,2007-06-21,2030-05-03
social media influencer,MA,432-327-1540,compromised,2018-09-05,2025-03-25
food/culinary expert,UA,956-990-6280,active,2019-05-12,2026-02-25
finance/investment analyst,PT,789-107-5564,deep cover,2011-10-26,2023-04-09
business consultant,AR,945-764-1844,inactive,2016-12-25,2023-09-04
journalist/reporter,BR,964-949-0482,compromised,2008-12-23,2025-08-02
humanitarian worker,RU,821-112-5724,active,2019-07-24,2023-12-30
academic researcher,SE,727-170-2307,burned,2009-03-26,2032-11-06
entertainment insider,IQ,877-536-8288,inactive,2018-10-05,2028-11-06
finance/investment analyst,CN,499-977-6979,under review,2004-05-12,2033-07-04
food/culinary expert,PL,316-210-8426,deep cover,2010-03-28,2027-12-07
law enforcement officer,PT,345-883-5320,under development,2006-10-22,2027-12-01
environmental activist,JP,654-610-5685,compromised,2006-05-24,2032-10-08
tech entrepreneur,AR,571-631-4486,emergency extraction,2009-03-31,2034-09-07
environmental activist,PH,460-335-7280,burned,2016-06-09,2025-01-04
corporate executive,CN,526-583-4323,under surveillance,2016-02-20,2029-05-23
medical professional,CN,927-899-1434,under surveillance,2012-01-29,2027-07-23
travel blogger/reviewer,RU,437-241-5471,under review,2021-12-13,2025-04-08
construction worker/engineer,PH,508-842-6229,compromised,2018-07-08,2030-03-26
food/culinary expert,YE,392-557-7001,deep cover,2021-01-21,2027-05-06
government official/diplomat,BR,357-271-6543,under review,2014-03-10,2026-02-03
journalist/reporter,CN,656-210-6615,infiltration,2017-07-23,2032-03-15
freelance photographer,SE,188-288-4535,compromised,2009-02-14,2032-05-20
medical professional,UA,167-436-3774,under review,2015-06-14,2030-10-22
law enforcement officer,JP,648-188-8817,inactive,2017-09-05,2024-03-15
social media influencer,CN,106-402-7032,under development,2013-01-16,2030-03-07
arts connoisseur,ID,184-169-1149,infiltration,2014-07-01,2029-09-08
construction worker/engineer,AZ,383-910-2465,burned,2011-08-09,2025-03-19
social media influencer,CN,874-103-3448,emergency extraction,2006-05-20,2027-10-08
humanitarian worker,FR,234-656-1506,emergency extraction,2007-11-12,2027-01-10
tech entrepreneur,RU,355-842-4929,inactive,2014-08-20,2031-02-12
finance/investment analyst,BR,853-600-1669,compromised,2010-08-24,2028-03-17
freelance photographer,GQ,553-403-6096,infiltration,2006-03-31,2034-01-10
humanitarian worker,NL,409-322-5133,under surveillance,2008-01-27,2024-01-06
business consultant,US,816-291-7703,deep cover,2019-02-21,2029-12-02
government official/diplomat,LK,935-115-8214,active,2015-07-10,2033-05-21
law enforcement officer,UA,189-987-8637,under review,2008-04-23,2029-03-27
academic researcher,PT,543-223-7430,emergency extraction,2004-03-16,2028-02-26
corporate executive,GP,194-477-3300,active,2012-08-30,2033-06-16
entertainment insider,CN,845-359-1083,deep cover,2019-09-17,2034-05-05
construction worker/engineer,ES,417-543-6436,compromised,2007-01-12,2023-04-24
corporate executive,PE,245-272-1295,deep cover,2016-10-25,2027-10-17
business consultant,YE,825-838-5644,infiltration,2015-02-16,2028-09-08
corporate executive,PE,695-429-9401,under review,2022-02-09,2033-12-23
arts connoisseur,KZ,217-907-5086,burned,2005-09-28,2033-08-01
environmental activist,MZ,150-992-9327,burned,2010-03-11,2034-06-16
arts connoisseur,RU,640-234-9648,inactive,2007-12-31,2027-03-17
government official/diplomat,BR,562-822-7263,infiltration,2020-10-08,2025-01-24
entertainment insider,TH,275-930-1548,under development,2023-05-12,2026-11-12
travel blogger/reviewer,HN,763-992-3865,infiltration,2005-07-28,2030-03-11
government official/diplomat,ID,245-968-0941,inactive,2011-10-21,2034-10-09
tourist/traveler,VC,384-936-1381,under development,2020-11-25,2029-05-30
tech entrepreneur,CO,950-318-4136,under development,2013-01-25,2026-01-21
construction worker/engineer,PH,592-242-7460,emergency extraction,2015-08-19,2028-05-30
humanitarian worker,FI,672-836-3512,emergency extraction,2021-10-30,2033-03-13
tech entrepreneur,ID,568-158-8740,active,2013-09-12,2024-06-15
environmental activist,TJ,604-634-1216,compromised,2021-09-28,2028-11-13
social media influencer,PT,801-661-2213,burned,2015-05-18,2025-05-07
humanitarian worker,PT,253-905-6599,infiltration,2016-03-19,2029-01-08
corporate executive,UA,724-747-4558,inactive,2023-11-29,2028-08-08
humanitarian worker,SI,504-678-0701,active,2019-03-09,2030-06-01
finance/investment analyst,BW,694-956-3461,burned,2015-10-21,2031-04-25
entertainment insider,PH,501-800-4333,under development,2013-06-14,2026-11-03
environmental activist,ID,919-407-6372,emergency extraction,2022-07-12,2026-10-14
construction worker/engineer,UA,812-646-2736,under surveillance,2008-01-28,2029-05-29
government official/diplomat,CN,180-643-6089,under development,2008-05-28,2031-10-26
government official/diplomat,FR,263-616-7539,under development,2015-04-02,2032-12-07
travel blogger/reviewer,IM,833-658-9998,infiltration,2012-03-21,2033-01-05
arts connoisseur,TH,784-440-9895,emergency extraction,2017-11-03,2032-07-09
academic researcher,CN,986-319-1492,deep cover,2012-10-27,2027-05-25
tourist/traveler,RU,868-548-6541,infiltration,2004-08-13,2029-06-14
government official/diplomat,CN,611-561-9290,burned,2021-04-30,2024-02-06
medical professional,PH,936-834-4812,compromised,2015-04-26,2034-02-17
tech entrepreneur,CN,487-731-6794,under development,2016-10-20,2028-12-17
business consultant,FR,832-843-3590,inactive,2018-01-11,2030-10-11
business consultant,LV,696-323-6044,inactive,2007-12-13,2024-09-28
security specialist,CN,220-549-2409,emergency extraction,2018-10-08,2031-09-29
finance/investment analyst,RU,221-634-2375,active,2005-05-31,2030-12-08
corporate executive,RU,291-285-0461,compromised,2006-04-06,2023-07-16
construction worker/engineer,PL,845-681-4525,under surveillance,2006-08-10,2024-03-17
environmental activist,ID,728-378-2569,infiltration,2017-03-24,2034-12-16
tourist/traveler,BR,800-431-3242,burned,2013-02-27,2029-08-08
corporate executive,CN,682-100-8865,emergency extraction,2007-06-15,2028-05-26
government official/diplomat,ID,804-379-7702,inactive,2006-09-19,2025-05-23
journalist/reporter,SV,177-943-4823,burned,2007-02-18,2032-11-01
tech entrepreneur,CZ,251-476-0123,emergency extraction,2023-03-31,2032-11-27
arts connoisseur,CN,631-247-2274,compromised,2007-01-16,2031-03-05
freelance photographer,CN,753-527-1433,under surveillance,2020-11-27,2029-12-04
entertainment insider,RU,747-387-9482,compromised,2019-01-27,2035-01-02
social media influencer,CN,157-128-6768,burned,2007-07-23,2026-09-08
social media influencer,ID,717-447-3281,burned,2016-11-16,2032-04-21
journalist/reporter,CN,622-709-3173,inactive,2021-05-05,2024-11-06
law enforcement officer,PH,392-108-4789,burned,2004-09-14,2029-11-12
humanitarian worker,CN,995-502-7610,burned,2006-10-31,2030-05-23
tech entrepreneur,ID,113-829-6020,under development,2021-11-01,2026-06-15
food/culinary expert,GT,891-934-6915,compromised,2009-04-21,2024-05-18
humanitarian worker,PT,466-399-9272,inactive,2006-09-23,2034-07-31
freelance photographer,CO,516-727-0001,emergency extraction,2006-09-04,2027-12-21
tourist/traveler,RU,759-127-8361,burned,2006-03-22,2024-07-18
business consultant,CN,818-708-6850,burned,2012-03-25,2026-09-05
tech entrepreneur,JO,888-975-8737,active,2020-11-02,2023-06-19
tourist/traveler,ID,692-637-0690,compromised,2005-10-07,2030-03-21
corporate executive,PL,562-495-9979,under review,2020-10-08,2024-07-23
security specialist,GR,207-847-3552,inactive,2009-09-28,2028-09-01
food/culinary expert,TH,248-829-8829,under development,2011-12-02,2028-02-08
security specialist,PH,231-585-4545,under surveillance,2005-12-01,2023-07-03
food/culinary expert,IE,599-993-2543,inactive,2014-12-09,2023-06-20
construction worker/engineer,CN,281-660-4537,infiltration,2009-01-03,2025-03-20
food/culinary expert,PL,177-800-1735,active,2007-09-10,2031-10-15
social media influencer,MA,223-959-7492,deep cover,2017-12-11,2032-02-24
freelance photographer,PH,791-644-5150,active,2009-11-01,2031-01-04
academic researcher,ID,688-462-2769,active,2011-02-01,2023-10-07
tourist/traveler,ID,864-733-0358,deep cover,2015-01-29,2024-07-12
tourist/traveler,CN,815-558-8410,inactive,2004-07-03,2025-04-09
construction worker/engineer,JP,441-844-2489,active,2018-12-18,2032-11-11
government official/diplomat,RU,496-591-0538,active,2006-09-14,2031-04-25
tourist/traveler,SE,226-443-1186,burned,2005-08-15,2033-06-02
corporate executive,UA,257-221-0843,deep cover,2010-06-21,2032-08-05
humanitarian worker,CN,361-239-2243,inactive,2017-10-11,2033-06-11
academic researcher,NG,508-230-3093,under surveillance,2021-06-30,2030-01-10
travel blogger/reviewer,ID,606-929-6689,active,2008-08-05,2029-05-02
security specialist,IR,318-293-7151,under surveillance,2013-12-25,2024-11-05
journalist/reporter,US,814-701-6029,inactive,2022-05-01,2031-11-30
government official/diplomat,TH,190-870-6635,compromised,2014-11-23,2033-10-30
environmental activist,ID,433-300-2174,compromised,2010-04-21,2027-04-01
medical professional,PL,629-100-7746,infiltration,2004-06-06,2023-06-10
food/culinary expert,ID,200-819-0430,under review,2019-05-09,2026-06-17
journalist/reporter,CN,908-228-4975,emergency extraction,2015-07-16,2029-01-07
travel blogger/reviewer,JO,552-407-8368,emergency extraction,2008-03-05,2025-01-28
academic researcher,HU,640-430-5843,inactive,2008-08-17,2030-07-03
business consultant,GR,824-873-8661,infiltration,2014-11-22,2031-11-02
travel blogger/reviewer,BR,398-504-8537,burned,2016-05-08,2030-03-13
academic researcher,ID,939-367-8770,under review,2010-10-16,2031-10-26
tourist/traveler,RU,790-453-3249,under development,2021-05-18,2033-10-12
government official/diplomat,PH,129-271-4822,under review,2004-11-15,2034-04-10
food/culinary expert,PL,844-363-1580,under review,2023-12-13,2024-09-16
journalist/reporter,BR,135-294-1218,under review,2022-08-31,2026-10-20
freelance photographer,PT,206-624-2427,infiltration,2017-10-12,2023-09-23
arts connoisseur,GR,336-126-2522,under review,2006-04-10,2032-09-14
tech entrepreneur,CN,555-934-2279,compromised,2007-09-09,2034-05-15
finance/investment analyst,BR,904-757-3828,under development,2017-07-17,2029-03-29
humanitarian worker,FR,870-611-7940,active,2012-06-01,2028-11-05
construction worker/engineer,KZ,821-847-2890,under review,2005-10-31,2029-02-26
corporate executive,PL,332-638-8689,compromised,2023-10-10,2028-02-05
security specialist,VN,916-404-7931,under surveillance,2012-08-29,2030-11-10
government official/diplomat,RU,437-950-5443,inactive,2008-06-24,2034-02-28
freelance photographer,ID,716-469-3069,compromised,2022-09-16,2025-06-18
law enforcement officer,CU,889-671-1047,under development,2013-08-17,2032-06-26
government official/diplomat,RU,290-150-7344,active,2015-10-26,2034-07-18
food/culinary expert,CN,978-152-1470,under review,2017-12-30,2030-09-03
construction worker/engineer,CN,521-763-9027,under development,2006-07-04,2027-08-04
medical professional,GR,981-297-5042,under review,2007-03-27,2029-05-23
environmental activist,CY,988-328-8522,compromised,2012-12-11,2034-11-05
social media influencer,CN,546-258-9382,inactive,2011-04-27,2034-07-06
freelance photographer,GR,971-110-4847,compromised,2015-09-28,2025-01-23
corporate executive,ES,610-223-7499,under surveillance,2015-12-07,2034-10-15
medical professional,CY,665-123-2302,deep cover,2022-11-17,2033-02-20
environmental activist,SL,424-466-3339,burned,2019-12-04,2034-08-14
medical professional,FR,757-486-8509,burned,2004-09-23,2023-06-17
arts connoisseur,CU,824-620-6500,infiltration,2018-06-24,2028-03-25
construction worker/engineer,CN,684-226-6053,under development,2005-11-24,2026-03-26
food/culinary expert,PL,660-782-1849,under review,2007-01-09,2023-10-12
construction worker/engineer,CA,743-908-1733,under review,2012-09-06,2032-06-16
entertainment insider,CN,817-434-6824,burned,2023-02-26,2023-08-14
government official/diplomat,AM,195-460-6404,burned,2012-09-29,2027-04-02
medical professional,ID,950-117-4413,under surveillance,2004-06-27,2025-05-20
corporate executive,PT,230-252-9040,emergency extraction,2006-01-22,2033-08-18
business consultant,CN,164-860-6362,inactive,2009-06-22,2023-03-28
security specialist,PL,900-968-3848,compromised,2015-03-08,2024-01-03
corporate executive,BR,827-682-7291,under review,2004-02-12,2030-02-04
entertainment insider,CN,323-997-2836,burned,2006-05-09,2023-09-28
social media influencer,ZW,108-561-3228,active,2004-07-23,2023-03-07
finance/investment analyst,MX,869-924-1776,compromised,2020-08-26,2034-05-14
tourist/traveler,PT,261-884-7069,infiltration,2019-04-07,2032-02-21
business consultant,RU,241-588-3921,inactive,2015-10-02,2026-09-13
security specialist,RU,763-736-2669,emergency extraction,2011-11-07,2034-09-11
tech entrepreneur,BR,461-594-0097,active,2021-04-14,2030-08-04
security specialist,US,571-574-8398,emergency extraction,2015-04-03,2027-01-02
arts connoisseur,CC,955-937-5028,emergency extraction,2005-10-20,2032-08-13
corporate executive,RS,698-754-3468,under surveillance,2017-03-22,2026-11-17
construction worker/engineer,CO,209-922-6349,emergency extraction,2020-01-24,2028-07-19
corporate executive,PH,476-854-4891,burned,2023-01-11,2024-12-09
entertainment insider,NG,884-253-1848,inactive,2017-12-08,2031-10-18
tourist/traveler,CN,614-915-2475,compromised,2023-09-24,2028-06-06
finance/investment analyst,UA,470-178-0940,under review,2022-08-21,2024-11-27
arts connoisseur,PL,787-914-5577,under development,2006-12-13,2025-08-23
travel blogger/reviewer,CN,701-699-4212,active,2013-07-28,2034-11-01
finance/investment analyst,PL,830-272-3162,inactive,2014-06-09,2032-10-13
academic researcher,ID,855-111-2493,under surveillance,2006-04-24,2027-10-30
humanitarian worker,GR,261-206-5205,inactive,2016-09-15,2031-12-31
academic researcher,UA,467-476-1255,inactive,2019-06-29,2026-11-22
finance/investment analyst,GR,491-477-5672,inactive,2021-08-20,2034-03-24
journalist/reporter,PT,486-800-1015,inactive,2005-10-12,2032-09-24
humanitarian worker,PE,999-806-6321,burned,2017-07-07,2033-08-04
finance/investment analyst,RU,363-821-6273,under development,2012-10-22,2031-04-17
government official/diplomat,CN,107-548-6310,inactive,2017-01-02,2027-12-02
arts connoisseur,TH,864-988-0708,burned,2009-05-22,2023-06-13
medical professional,NI,817-259-4902,under development,2016-11-02,2026-07-01
government official/diplomat,BR,852-832-8182,burned,2009-05-26,2031-02-02
security specialist,PF,633-630-6129,emergency extraction,2006-01-22,2034-09-26
journalist/reporter,CO,509-656-7327,under review,2009-04-19,2023-10-27
entertainment insider,CN,198-173-9609,under development,2023-02-25,2028-10-26
law enforcement officer,MN,881-794-7051,compromised,2014-03-09,2033-08-19
arts connoisseur,PT,657-209-6431,infiltration,2004-07-04,2031-11-04
travel blogger/reviewer,RU,156-899-1536,burned,2007-09-18,2029-02-12
business consultant,NL,469-756-2659,burned,2009-08-17,2030-07-19
travel blogger/reviewer,MZ,793-931-7619,under review,2011-10-04,2033-02-20
journalist/reporter,CU,196-377-9395,burned,2015-03-30,2033-04-16
academic researcher,CN,409-711-5140,under surveillance,2015-12-29,2034-01-25
humanitarian worker,CA,892-352-0762,burned,2010-06-04,2033-07-14
entertainment insider,CZ,353-136-3069,compromised,2020-03-02,2032-01-07
security specialist,CN,396-977-3567,under review,2018-10-15,2028-02-23
journalist/reporter,CN,932-898-8830,active,2021-05-09,2028-05-15
tourist/traveler,ID,423-702-5440,emergency extraction,2015-04-14,2031-04-22
arts connoisseur,IR,920-463-2438,compromised,2011-04-04,2029-04-16
medical professional,CN,238-620-5485,deep cover,2009-08-30,2030-02-26
