0,1,2,3,4,5
environmental activist,IS,417-526-6862,burned,2015-05-17,2030-06-24
finance/investment analyst,CN,367-934-9838,under review,2008-11-24,2031-06-08
entertainment insider,ID,624-528-7592,emergency extraction,2013-09-14,2029-05-25
freelance photographer,RU,499-475-6171,under review,2018-06-05,2026-07-22
corporate executive,BA,666-816-0118,deep cover,2013-08-17,2026-01-27
journalist/reporter,NG,335-360-3919,under review,2005-07-06,2030-05-10
government official/diplomat,CZ,420-634-2523,active,2008-11-20,2027-10-27
environmental activist,AM,825-444-7871,burned,2004-08-30,2028-01-19
business consultant,FR,953-301-5753,under review,2016-03-18,2024-03-28
arts connoisseur,CN,273-381-3611,emergency extraction,2012-02-10,2031-09-17
business consultant,US,206-699-6874,active,2022-05-17,2024-01-25
humanitarian worker,BD,674-527-7324,active,2018-06-25,2024-10-22
business consultant,TH,182-766-5380,compromised,2018-03-07,2030-12-28
humanitarian worker,CN,194-685-7232,infiltration,2004-11-21,2033-03-23
arts connoisseur,LV,721-916-9746,inactive,2018-10-21,2024-02-19
environmental activist,ID,726-999-2122,burned,2021-06-13,2024-12-02
tech entrepreneur,PA,801-656-1715,inactive,2011-11-09,2034-04-28
freelance photographer,ID,685-937-0845,infiltration,2019-10-07,2028-12-15
academic researcher,JP,268-208-6074,emergency extraction,2017-01-25,2027-05-18
journalist/reporter,FR,784-784-2853,deep cover,2012-03-08,2027-02-04
food/culinary expert,PH,524-953-6120,infiltration,2014-10-31,2031-02-23
entertainment insider,MA,655-345-6349,under surveillance,2016-08-12,2024-02-13
tourist/traveler,RU,411-495-8559,burned,2020-06-22,2026-06-28
journalist/reporter,CN,904-478-8989,emergency extraction,2016-10-08,2032-12-04
food/culinary expert,PH,773-476-4386,under review,2016-11-03,2025-01-25
law enforcement officer,PH,673-143-2005,under surveillance,2017-08-21,2035-01-07
law enforcement officer,AR,514-787-8929,active,2008-01-04,2032-01-26
corporate executive,PH,982-154-4849,emergency extraction,2014-08-01,2028-01-20
environmental activist,CN,525-983-1541,under surveillance,2006-03-23,2030-01-26
finance/investment analyst,PL,485-764-7263,under surveillance,2006-01-17,2023-04-24
security specialist,CN,752-756-3872,burned,2021-03-17,2033-04-17
tech entrepreneur,CN,165-469-5146,burned,2004-04-14,2025-09-23
academic researcher,CN,452-882-9303,deep cover,2023-03-22,2028-09-12
arts connoisseur,HN,605-661-2620,under surveillance,2008-03-06,2025-06-30
journalist/reporter,CA,477-925-5340,under review,2023-05-05,2027-08-06
social media influencer,GT,748-562-5372,burned,2005-04-03,2026-08-23
freelance photographer,BR,470-823-1669,burned,2007-07-12,2027-01-04
journalist/reporter,CN,369-267-1098,under development,2006-09-23,2024-03-06
tech entrepreneur,SE,591-628-8359,burned,2006-11-18,2034-01-27
corporate executive,RU,897-369-1936,burned,2018-11-20,2023-11-27
academic researcher,RU,990-646-6695,deep cover,2008-10-29,2028-11-23
law enforcement officer,ID,470-695-3996,inactive,2010-07-05,2033-04-17
government official/diplomat,PE,897-459-6860,under surveillance,2006-03-28,2033-08-25
food/culinary expert,ID,480-895-7857,inactive,2007-02-06,2030-09-13
government official/diplomat,CN,883-983-6569,burned,2010-01-29,2023-05-10
tech entrepreneur,PT,107-326-5637,active,2008-09-04,2023-09-04
environmental activist,US,407-517-3482,emergency extraction,2013-10-31,2029-06-16
corporate executive,ID,574-401-1815,emergency extraction,2020-09-23,2025-01-13
social media influencer,FR,614-783-5039,compromised,2016-09-08,2032-12-14
environmental activist,CN,893-500-2168,under surveillance,2007-10-10,2028-08-18
tourist/traveler,RU,614-255-3439,burned,2006-05-23,2026-09-02
finance/investment analyst,TN,223-406-6189,deep cover,2013-04-30,2026-10-06
humanitarian worker,CN,967-739-3326,infiltration,2005-12-01,2026-02-27
tech entrepreneur,CN,654-388-6251,deep cover,2017-01-05,2033-01-15
corporate executive,CN,156-542-2981,under development,2006-01-11,2031-08-14
entertainment insider,US,912-557-5591,compromised,2009-06-09,2032-04-09
academic researcher,FR,774-407-5679,under review,2015-12-22,2023-04-06
law enforcement officer,US,225-247-9610,under development,2006-04-25,2030-02-27
environmental activist,MN,135-315-1655,under review,2016-06-30,2027-12-23
social media influencer,TD,276-410-6982,under review,2016-03-14,2024-09-13
freelance photographer,ID,305-887-7996,inactive,2019-11-15,2026-04-07
environmental activist,MA,425-462-3762,emergency extraction,2020-11-24,2034-12-05
security specialist,RU,727-728-9732,compromised,2017-08-10,2028-09-04
tech entrepreneur,FR,228-367-9041,under development,2023-01-30,2023-04-07
humanitarian worker,MX,511-267-6206,under surveillance,2015-04-17,2028-10-28
corporate executive,NO,726-155-0307,burned,2006-06-21,2023-07-22
construction worker/engineer,ID,319-450-3560,burned,2010-06-27,2030-06-06
environmental activist,TD,411-369-2126,under development,2023-03-26,2027-09-05
arts connoisseur,BD,357-760-0440,deep cover,2016-11-22,2035-01-17
finance/investment analyst,RU,385-356-5710,infiltration,2014-04-22,2028-05-16
entertainment insider,DE,880-135-6679,emergency extraction,2008-02-28,2028-07-25
medical professional,NG,513-320-5343,inactive,2012-05-26,2030-07-26
medical professional,NE,479-373-7068,active,2016-01-06,2026-12-10
freelance photographer,CN,123-984-3801,deep cover,2014-02-01,2032-04-22
humanitarian worker,GH,961-641-5419,inactive,2014-03-28,2032-10-10
arts connoisseur,CZ,993-756-8551,under surveillance,2005-06-16,2024-12-21
tourist/traveler,ID,111-646-5204,under surveillance,2017-03-20,2033-01-22
journalist/reporter,PL,112-525-4509,emergency extraction,2020-11-16,2031-10-21
journalist/reporter,RU,349-926-6957,under surveillance,2021-06-16,2032-06-30
corporate executive,BR,889-213-4849,active,2020-08-03,2033-06-01
journalist/reporter,MG,895-601-3907,under surveillance,2023-01-03,2032-10-25
construction worker/engineer,CO,820-261-1554,under surveillance,2006-04-13,2032-04-10
social media influencer,IE,139-677-1032,under review,2008-03-07,2024-06-30
government official/diplomat,PH,173-599-5899,compromised,2005-11-25,2033-09-14
security specialist,PE,214-977-0164,inactive,2014-02-17,2031-12-06
entertainment insider,ID,152-589-2570,active,2022-07-14,2028-05-02
medical professional,MX,868-456-3207,under surveillance,2007-01-14,2023-09-02
environmental activist,FR,449-122-8934,inactive,2019-12-18,2026-02-15
arts connoisseur,RU,929-614-9045,active,2020-10-17,2031-12-08
travel blogger/reviewer,CN,682-456-9500,under review,2006-05-14,2027-10-14
business consultant,JP,416-968-9587,under development,2007-09-20,2027-10-16
freelance photographer,CN,754-980-5815,emergency extraction,2009-02-09,2026-11-28
social media influencer,PH,173-909-5977,under review,2020-07-14,2026-03-16
social media influencer,LU,674-742-0818,deep cover,2021-09-17,2027-05-04
arts connoisseur,GM,778-932-9894,inactive,2008-09-07,2026-10-13
corporate executive,PT,864-528-4805,infiltration,2010-05-27,2031-10-31
food/culinary expert,CM,337-297-1390,burned,2012-05-23,2027-03-26
food/culinary expert,CN,354-360-3622,burned,2008-08-08,2027-05-03
social media influencer,CN,654-149-9806,inactive,2005-11-16,2030-09-13
humanitarian worker,AL,829-204-5546,infiltration,2006-02-12,2023-04-06
construction worker/engineer,PL,567-437-5086,compromised,2018-04-09,2032-10-12
entertainment insider,CA,163-785-2874,infiltration,2019-02-20,2023-06-06
law enforcement officer,PE,275-794-6975,active,2020-03-14,2029-10-27
entertainment insider,CN,547-330-4955,deep cover,2018-07-10,2024-09-07
environmental activist,AR,308-742-5392,emergency extraction,2009-04-05,2029-09-28
construction worker/engineer,ID,377-311-8057,burned,2021-08-26,2034-01-05
journalist/reporter,RU,344-181-1844,under review,2012-11-30,2031-08-11
academic researcher,PK,694-904-6777,inactive,2006-06-21,2025-12-14
arts connoisseur,PH,793-828-1979,compromised,2015-05-09,2033-03-30
finance/investment analyst,ID,664-749-5376,deep cover,2019-03-26,2026-10-09
environmental activist,GE,903-844-3442,active,2010-06-23,2034-02-26
freelance photographer,RU,880-955-7707,infiltration,2013-12-19,2033-03-01
construction worker/engineer,PT,217-579-4829,emergency extraction,2022-10-17,2023-10-11
arts connoisseur,PL,793-611-6910,compromised,2015-08-25,2034-03-05
arts connoisseur,PT,223-121-3580,compromised,2009-03-08,2033-06-18
construction worker/engineer,OM,454-219-3304,infiltration,2008-01-05,2030-03-11
tourist/traveler,PT,250-841-3560,under review,2009-07-20,2032-10-04
construction worker/engineer,ID,547-163-2416,infiltration,2018-08-19,2029-12-15
social media influencer,CN,153-550-2584,active,2015-09-02,2028-04-23
tourist/traveler,PE,910-178-4214,active,2015-08-16,2034-01-13
environmental activist,BR,297-154-5144,under surveillance,2022-01-02,2024-05-04
law enforcement officer,BR,331-592-2910,deep cover,2021-02-21,2027-12-25
tourist/traveler,IE,722-110-3991,deep cover,2016-07-23,2031-03-23
journalist/reporter,AR,159-525-6297,infiltration,2020-11-02,2029-04-18
tech entrepreneur,PH,124-512-4067,emergency extraction,2014-04-04,2031-03-22
tech entrepreneur,NG,743-674-1753,inactive,2023-11-27,2026-12-06
social media influencer,NP,357-957-4793,under surveillance,2016-07-09,2026-06-05
travel blogger/reviewer,UG,173-928-0577,inactive,2007-11-22,2030-08-23
construction worker/engineer,FI,881-344-7694,deep cover,2009-01-02,2026-10-24
social media influencer,RU,422-671-7079,inactive,2007-03-11,2024-08-10
arts connoisseur,CN,403-504-3880,emergency extraction,2007-03-02,2027-07-15
medical professional,TH,792-179-5514,under surveillance,2015-02-11,2023-12-20
food/culinary expert,ID,766-418-6241,active,2023-07-10,2028-07-04
government official/diplomat,PT,663-943-4326,inactive,2023-03-02,2025-08-09
entertainment insider,CZ,246-856-6478,inactive,2009-05-23,2031-10-27
travel blogger/reviewer,ID,708-128-3062,compromised,2008-08-18,2027-11-12
government official/diplomat,CN,403-997-7400,burned,2009-04-04,2025-08-15
social media influencer,CN,194-476-9215,emergency extraction,2010-10-25,2033-08-13
food/culinary expert,CN,327-831-0728,under surveillance,2020-03-26,2033-10-27
social media influencer,UA,681-269-5718,deep cover,2021-09-30,2032-04-27
tech entrepreneur,CZ,561-230-2531,deep cover,2011-09-02,2024-04-20
finance/investment analyst,TH,408-353-9547,deep cover,2006-04-03,2026-12-04
freelance photographer,PH,109-440-7349,under review,2010-06-12,2024-05-08
arts connoisseur,SN,425-536-2132,under review,2019-03-31,2030-09-29
freelance photographer,CA,270-467-9936,under review,2018-08-21,2035-01-21
travel blogger/reviewer,ID,723-889-1321,infiltration,2017-04-26,2033-12-11
medical professional,BR,616-612-3301,burned,2004-11-19,2025-08-05
freelance photographer,CN,182-712-7610,inactive,2016-06-23,2034-01-02
finance/investment analyst,VN,600-561-4236,under development,2015-01-02,2024-07-22
social media influencer,PL,301-718-3929,active,2015-04-10,2031-03-24
humanitarian worker,PT,950-113-7265,compromised,2019-05-05,2031-09-27
arts connoisseur,PT,109-220-5074,infiltration,2017-01-07,2023-05-26
tech entrepreneur,ID,939-881-4140,compromised,2013-01-02,2029-11-20
security specialist,RU,139-897-8307,active,2014-02-20,2025-06-13
travel blogger/reviewer,ID,417-820-8643,under review,2007-02-14,2029-05-18
business consultant,PE,936-185-0785,under surveillance,2023-05-12,2028-11-04
tourist/traveler,TH,162-971-7209,under review,2007-01-01,2027-03-08
security specialist,CN,957-365-6345,under surveillance,2005-12-19,2027-09-27
humanitarian worker,FR,903-994-2838,burned,2006-06-29,2031-05-27
tourist/traveler,ID,298-461-3307,inactive,2014-05-13,2030-07-22
food/culinary expert,MN,364-799-2188,deep cover,2009-08-23,2034-10-07
corporate executive,CO,512-348-9962,active,2016-07-16,2029-09-28
construction worker/engineer,CN,335-147-8595,inactive,2022-05-06,2033-06-21
business consultant,CN,543-319-8768,active,2020-03-08,2029-06-16
tech entrepreneur,CN,241-594-4983,infiltration,2017-12-08,2026-09-29
business consultant,GW,977-724-1899,infiltration,2005-05-31,2025-08-11
food/culinary expert,CN,261-403-9042,under surveillance,2009-11-05,2026-08-14
travel blogger/reviewer,SR,686-839-7019,inactive,2006-03-26,2028-02-24
finance/investment analyst,PT,373-377-9312,infiltration,2012-04-18,2027-02-01
law enforcement officer,US,206-716-5443,infiltration,2020-09-12,2024-07-05
government official/diplomat,RU,582-506-6800,inactive,2016-02-24,2033-05-18
social media influencer,PL,691-789-9500,infiltration,2019-12-16,2027-12-13
medical professional,JP,429-332-8200,deep cover,2011-11-04,2032-06-22
construction worker/engineer,JP,271-787-9304,burned,2007-11-02,2025-08-13
medical professional,PL,233-109-1689,deep cover,2015-08-20,2033-05-15
humanitarian worker,YE,280-993-3456,deep cover,2012-12-16,2028-08-16
academic researcher,FR,820-311-1828,active,2007-01-24,2026-02-19
tech entrepreneur,US,651-723-2476,under review,2016-03-08,2029-11-20
tech entrepreneur,ID,128-371-3590,deep cover,2017-08-06,2029-10-05
government official/diplomat,MY,657-374-7114,compromised,2018-08-21,2032-05-08
law enforcement officer,RU,878-786-7025,compromised,2012-06-14,2031-05-27
finance/investment analyst,CN,321-147-9795,compromised,2014-02-06,2030-10-22
academic researcher,PL,529-742-1487,compromised,2006-11-05,2023-02-22
social media influencer,AF,865-131-8801,burned,2014-04-14,2027-07-10
arts connoisseur,RU,249-515-6130,under review,2022-01-28,2027-10-11
entertainment insider,CN,164-758-7486,under development,2017-09-02,2034-05-03
food/culinary expert,JP,944-891-6070,compromised,2018-01-07,2027-10-25
humanitarian worker,GR,152-355-6659,infiltration,2015-10-04,2028-02-23
construction worker/engineer,ID,183-126-9947,compromised,2021-12-01,2025-06-27
freelance photographer,PH,462-871-1535,under development,2008-03-17,2025-03-20
arts connoisseur,ID,980-746-5994,inactive,2005-09-18,2033-08-03
finance/investment analyst,CO,734-970-2867,inactive,2005-03-23,2034-06-25
humanitarian worker,PL,592-124-4651,infiltration,2013-07-09,2033-01-25
entertainment insider,CN,636-247-9240,active,2018-06-05,2028-01-04
journalist/reporter,BO,857-904-0584,compromised,2004-04-06,2025-11-29
social media influencer,BR,524-675-3618,under development,2017-06-29,2028-11-14
journalist/reporter,PA,848-443-4764,under review,2018-02-14,2024-02-03
humanitarian worker,LU,674-183-5019,under surveillance,2018-02-22,2030-05-17
tourist/traveler,BR,450-911-7888,burned,2014-06-05,2025-06-23
government official/diplomat,CU,210-948-4013,burned,2008-02-09,2025-04-04
journalist/reporter,PE,677-585-8337,burned,2019-01-21,2025-01-16
tourist/traveler,CN,555-328-3053,deep cover,2020-07-21,2028-07-06
social media influencer,RU,557-731-4614,under development,2012-02-23,2024-01-04
journalist/reporter,CN,276-249-2433,under development,2021-01-09,2034-03-19
food/culinary expert,CN,880-814-7804,under review,2015-05-17,2025-09-13
social media influencer,UA,222-389-6945,emergency extraction,2007-10-09,2032-09-09
academic researcher,PK,574-114-7140,emergency extraction,2015-12-28,2024-12-16
journalist/reporter,SE,323-684-6617,inactive,2023-09-07,2030-01-17
corporate executive,CN,732-579-5028,infiltration,2021-03-08,2023-08-10
government official/diplomat,YE,831-764-2969,under development,2007-07-06,2031-10-19
finance/investment analyst,CN,859-967-9030,under review,2021-12-06,2024-11-07
security specialist,ID,921-224-7691,burned,2019-01-01,2033-01-15
journalist/reporter,BR,875-991-4965,under surveillance,2022-01-13,2027-02-20
travel blogger/reviewer,CO,997-783-4093,infiltration,2018-07-12,2024-07-21
business consultant,SE,526-652-6210,infiltration,2014-07-01,2023-07-03
