0,1,2,3,4,5
journalist/reporter,ID,180-779-9784,emergency extraction,2005-06-01,2027-05-17
entertainment insider,AM,777-472-6040,under development,2023-11-10,2025-07-29
humanitarian worker,CN,493-816-1988,inactive,2021-04-09,2024-04-13
social media influencer,BR,466-422-1132,inactive,2016-07-31,2029-05-10
freelance photographer,ZA,874-391-5167,under review,2019-05-18,2027-12-28
medical professional,CN,186-624-9862,under surveillance,2017-10-23,2031-09-26
medical professional,DO,201-697-2487,inactive,2010-02-26,2033-03-28
corporate executive,PH,984-672-1997,inactive,2020-10-15,2033-10-10
law enforcement officer,RU,525-162-2326,burned,2007-01-15,2035-01-07
arts connoisseur,VE,739-371-4763,compromised,2006-09-07,2033-05-07
environmental activist,ID,422-337-8468,compromised,2008-12-26,2033-08-27
travel blogger/reviewer,HR,758-244-5733,under surveillance,2006-09-29,2034-08-08
humanitarian worker,TH,200-794-7111,active,2012-12-18,2024-02-28
tourist/traveler,BR,350-605-5381,infiltration,2010-02-13,2028-05-17
medical professional,CN,758-215-3903,under development,2014-10-21,2032-12-29
finance/investment analyst,CN,297-528-6325,deep cover,2012-02-22,2034-08-01
food/culinary expert,CN,611-377-7169,under surveillance,2023-02-21,2023-12-14
tourist/traveler,CN,729-863-8205,infiltration,2010-03-22,2034-06-13
tourist/traveler,GR,588-609-2026,infiltration,2009-12-29,2025-07-01
law enforcement officer,BJ,670-894-2853,emergency extraction,2013-06-09,2028-04-16
journalist/reporter,CZ,769-953-4041,emergency extraction,2020-05-02,2032-03-08
tourist/traveler,CN,612-625-4827,active,2018-04-11,2030-05-26
law enforcement officer,PL,308-565-6472,active,2004-10-28,2034-08-27
construction worker/engineer,CN,422-141-5656,deep cover,2011-03-05,2025-01-19
construction worker/engineer,RU,296-539-3115,burned,2011-05-27,2025-07-02
humanitarian worker,YE,133-125-8106,under review,2006-11-26,2028-06-29
business consultant,PE,349-609-2478,burned,2017-07-11,2026-01-24
humanitarian worker,BY,882-815-6053,under surveillance,2011-11-08,2033-04-03
humanitarian worker,PT,558-846-3227,under development,2013-12-28,2031-04-03
tourist/traveler,FR,932-629-0593,active,2016-09-29,2023-07-25
academic researcher,CU,296-110-8290,inactive,2015-01-20,2033-11-22
corporate executive,PH,739-734-3042,under review,2006-04-02,2027-03-04
business consultant,RS,756-952-5279,compromised,2004-03-31,2035-01-08
environmental activist,CN,703-336-4533,deep cover,2017-09-10,2028-07-08
freelance photographer,CN,398-477-0008,deep cover,2015-11-11,2024-02-12
humanitarian worker,ID,976-987-0067,active,2009-07-16,2023-09-12
business consultant,TN,176-405-1222,burned,2009-06-09,2028-01-14
finance/investment analyst,CN,901-728-7994,infiltration,2004-11-17,2034-08-08
corporate executive,CN,391-359-1171,under surveillance,2005-07-15,2026-05-06
journalist/reporter,BR,703-259-9119,infiltration,2018-07-03,2033-12-27
law enforcement officer,PT,761-950-0631,deep cover,2016-06-27,2033-06-07
food/culinary expert,IS,229-819-3491,under surveillance,2009-09-14,2028-10-09
medical professional,CN,633-452-7435,under development,2021-01-18,2025-05-09
arts connoisseur,CN,204-972-8559,under surveillance,2013-03-02,2026-05-31
food/culinary expert,KP,114-431-7988,under development,2023-09-02,2028-03-22
law enforcement officer,ID,433-776-5494,burned,2014-05-28,2028-01-31
freelance photographer,CZ,555-405-4030,emergency extraction,2020-02-06,2034-12-05
entertainment insider,DE,295-503-5368,emergency extraction,2018-06-27,2030-03-15
travel blogger/reviewer,CN,272-924-3209,under development,2023-03-10,2033-09-23
academic researcher,CN,763-427-7420,under surveillance,2012-04-06,2028-07-17
corporate executive,AR,227-426-8164,deep cover,2023-10-21,2024-06-14
journalist/reporter,XK,843-753-5843,compromised,2017-11-10,2032-10-17
business consultant,CN,734-428-4538,active,2022-12-03,2023-08-09
government official/diplomat,MX,939-303-8365,under review,2007-05-04,2028-02-08
travel blogger/reviewer,CD,196-647-4352,infiltration,2018-05-25,2031-12-21
social media influencer,FR,898-121-9171,under review,2012-05-30,2034-05-23
humanitarian worker,YE,595-819-6269,emergency extraction,2014-03-09,2034-07-21
food/culinary expert,BF,768-220-3344,emergency extraction,2019-09-19,2031-08-09
freelance photographer,CN,346-362-2341,inactive,2007-08-30,2028-07-16
finance/investment analyst,ID,236-493-9041,under surveillance,2022-09-08,2034-12-25
tourist/traveler,SE,887-612-3951,active,2005-06-14,2034-10-24
tourist/traveler,BJ,490-315-8249,deep cover,2006-11-18,2031-10-01
arts connoisseur,PH,983-992-8937,burned,2017-02-16,2025-02-05
entertainment insider,CN,374-481-9888,under review,2011-12-11,2032-10-06
food/culinary expert,IT,950-313-3774,active,2007-02-22,2023-02-06
construction worker/engineer,DO,753-182-2082,active,2017-12-31,2035-01-18
freelance photographer,BR,493-847-5501,under surveillance,2019-05-15,2033-09-25
journalist/reporter,NG,952-734-9076,compromised,2004-12-31,2034-06-29
freelance photographer,AM,348-211-3259,under review,2015-07-11,2028-10-16
law enforcement officer,RU,204-108-1181,under review,2008-10-26,2028-03-09
travel blogger/reviewer,AR,213-582-6431,under development,2020-08-24,2026-07-20
food/culinary expert,PK,265-897-8836,under development,2021-06-18,2026-11-25
humanitarian worker,PL,871-112-4678,inactive,2015-05-22,2029-06-16
environmental activist,EE,277-756-4473,burned,2006-11-01,2030-07-04
security specialist,RU,565-493-9971,infiltration,2005-01-26,2033-01-08
arts connoisseur,BG,906-567-9110,under surveillance,2019-09-02,2028-04-18
entertainment insider,ID,974-840-8152,under surveillance,2015-04-25,2030-11-27
tourist/traveler,HN,663-227-4249,emergency extraction,2023-03-26,2024-12-13
tech entrepreneur,UA,839-117-9505,emergency extraction,2023-09-27,2032-12-20
law enforcement officer,ID,823-387-4764,burned,2018-03-25,2023-02-22
food/culinary expert,RU,583-577-7300,emergency extraction,2014-12-16,2033-09-16
entertainment insider,KM,373-783-3607,compromised,2018-01-06,2034-11-13
law enforcement officer,BR,788-143-0204,infiltration,2007-12-02,2027-10-13
law enforcement officer,SA,853-491-0929,emergency extraction,2006-02-01,2034-08-18
government official/diplomat,TH,791-184-4118,emergency extraction,2012-03-10,2023-10-03
construction worker/engineer,ID,312-164-7976,infiltration,2018-07-21,2025-08-13
food/culinary expert,ET,579-438-1393,deep cover,2014-08-01,2027-08-02
security specialist,SE,734-366-4884,infiltration,2016-11-25,2025-03-04
arts connoisseur,CN,423-747-8796,inactive,2012-02-18,2031-05-10
finance/investment analyst,CN,933-951-9511,under development,2010-09-11,2035-01-19
entertainment insider,BR,678-448-0782,compromised,2023-10-24,2032-09-05
law enforcement officer,ID,935-628-9739,burned,2014-04-18,2023-08-02
tech entrepreneur,CA,916-895-6276,compromised,2018-02-06,2032-02-20
academic researcher,BF,472-822-9770,active,2015-09-25,2023-06-27
entertainment insider,MX,271-798-5511,inactive,2010-09-07,2023-08-29
corporate executive,PH,683-645-3104,under development,2014-10-28,2028-01-29
freelance photographer,RU,890-506-7337,under review,2010-11-05,2023-12-23
corporate executive,ID,387-883-8888,under surveillance,2016-02-03,2028-12-09
corporate executive,ME,902-189-5651,under surveillance,2015-05-17,2031-07-29
journalist/reporter,ID,562-179-1391,emergency extraction,2022-06-06,2027-09-05
tourist/traveler,AR,569-129-4923,under surveillance,2004-11-05,2024-01-02
tourist/traveler,SE,119-787-6306,emergency extraction,2008-06-25,2028-12-18
arts connoisseur,ID,734-218-9459,infiltration,2009-04-30,2028-08-06
construction worker/engineer,PT,970-697-9693,under development,2008-08-19,2028-01-09
academic researcher,AF,410-557-0662,under review,2008-08-18,2023-10-15
academic researcher,FI,323-269-2789,active,2023-12-27,2034-09-14
freelance photographer,PY,286-454-1604,infiltration,2009-01-24,2030-04-23
business consultant,US,585-679-0229,under development,2019-06-08,2025-02-07
entertainment insider,CN,735-874-6444,inactive,2010-12-12,2029-01-20
entertainment insider,ID,932-623-1048,inactive,2014-09-16,2030-04-24
corporate executive,BR,980-358-4892,deep cover,2005-08-06,2033-02-22
social media influencer,CN,261-702-6506,under surveillance,2015-05-12,2025-10-18
law enforcement officer,CN,896-983-2012,infiltration,2013-03-25,2034-10-08
social media influencer,CN,343-496-6080,deep cover,2014-09-04,2027-02-27
law enforcement officer,CN,977-926-7574,emergency extraction,2008-04-20,2026-07-28
entertainment insider,PL,944-457-0786,under review,2008-05-09,2027-10-12
environmental activist,PL,160-778-4715,under surveillance,2020-11-01,2024-04-14
environmental activist,PT,715-998-8627,burned,2017-01-09,2035-01-19
entertainment insider,ID,224-757-4048,deep cover,2022-10-31,2030-09-25
security specialist,CN,632-426-1355,active,2021-09-21,2027-10-29
business consultant,HN,236-221-1670,burned,2008-11-17,2024-09-15
corporate executive,CA,672-399-8173,inactive,2021-06-01,2031-04-19
environmental activist,UA,453-491-0329,compromised,2009-01-23,2024-05-03
law enforcement officer,NP,946-934-7962,active,2011-06-08,2033-01-22
journalist/reporter,IR,886-867-2805,compromised,2006-03-08,2028-03-22
government official/diplomat,CN,309-851-7543,compromised,2012-07-17,2033-10-11
arts connoisseur,GT,801-719-3811,compromised,2023-12-30,2030-07-29
entertainment insider,ID,999-681-4383,under review,2016-08-10,2029-01-19
journalist/reporter,PH,350-697-2382,deep cover,2010-08-20,2034-04-25
medical professional,SB,915-613-4624,emergency extraction,2019-10-11,2026-07-01
construction worker/engineer,CN,765-207-2533,under surveillance,2015-06-20,2028-07-31
law enforcement officer,UA,417-384-6926,active,2012-09-30,2026-07-24
entertainment insider,TH,154-264-8237,under review,2016-09-13,2023-07-25
entertainment insider,JP,372-278-6853,active,2006-12-15,2024-11-26
travel blogger/reviewer,AL,514-271-6988,emergency extraction,2005-12-06,2024-12-18
security specialist,JP,547-692-7914,active,2004-09-27,2029-03-09
social media influencer,YE,459-644-9209,emergency extraction,2012-02-10,2029-12-29
academic researcher,JP,254-707-4213,emergency extraction,2011-07-28,2026-02-08
social media influencer,CA,993-327-9497,deep cover,2006-05-05,2027-08-16
environmental activist,BY,120-846-0437,deep cover,2023-06-15,2029-01-20
tech entrepreneur,PT,275-468-8664,inactive,2023-06-18,2026-03-31
social media influencer,CN,452-177-9007,compromised,2006-08-25,2031-07-05
environmental activist,TH,140-283-2962,inactive,2013-07-04,2030-09-08
government official/diplomat,UY,227-499-6701,burned,2013-03-23,2032-06-18
law enforcement officer,AR,278-685-3015,deep cover,2016-07-09,2031-08-10
arts connoisseur,BR,767-666-7488,compromised,2007-12-30,2024-12-15
corporate executive,PH,228-282-3216,inactive,2013-10-18,2026-10-18
environmental activist,CO,319-992-2517,compromised,2019-09-13,2031-05-10
security specialist,AL,641-576-9244,emergency extraction,2013-06-10,2026-06-21
journalist/reporter,BE,451-266-7457,infiltration,2013-09-08,2024-12-25
arts connoisseur,PH,450-884-5385,active,2021-06-22,2027-03-08
food/culinary expert,IR,507-599-3930,under development,2009-03-21,2024-02-14
corporate executive,FR,293-911-8256,burned,2013-12-08,2031-05-09
business consultant,ID,521-291-7194,infiltration,2019-03-06,2028-06-09
freelance photographer,PK,233-154-3832,emergency extraction,2015-10-08,2023-03-28
freelance photographer,BR,802-921-4678,under surveillance,2018-05-09,2033-01-14
food/culinary expert,ID,262-509-8084,under development,2006-06-06,2031-04-20
law enforcement officer,NG,602-146-0559,under development,2016-03-20,2030-11-01
government official/diplomat,AU,867-581-4606,active,2014-09-23,2024-03-18
government official/diplomat,RU,371-319-7482,under surveillance,2012-07-14,2028-09-21
tourist/traveler,ID,399-124-3770,under review,2009-01-13,2032-07-16
business consultant,CN,633-820-5366,compromised,2008-07-28,2027-07-09
travel blogger/reviewer,ID,750-105-4395,under surveillance,2022-08-15,2029-08-23
security specialist,NL,708-973-7305,infiltration,2010-03-18,2027-07-25
corporate executive,ID,379-885-9098,active,2009-01-17,2027-07-04
environmental activist,CA,556-328-4075,burned,2006-06-04,2030-10-10
social media influencer,BG,552-127-9176,under surveillance,2017-05-19,2033-04-12
medical professional,CN,282-878-8982,emergency extraction,2018-10-04,2026-06-25
humanitarian worker,PT,209-669-0344,deep cover,2016-10-03,2023-07-04
environmental activist,CN,920-553-4055,active,2022-05-19,2032-10-03
journalist/reporter,ID,361-629-4323,emergency extraction,2011-06-09,2023-03-15
entertainment insider,ID,182-754-2468,under development,2004-03-21,2025-03-30
food/culinary expert,CN,887-912-4369,under review,2019-04-01,2033-07-28
tech entrepreneur,CN,887-231-7895,under development,2014-07-04,2031-10-29
tourist/traveler,PK,104-122-1179,inactive,2014-04-05,2027-10-08
law enforcement officer,IR,611-296-5378,under review,2013-07-14,2027-04-17
medical professional,PH,723-404-0769,under development,2005-06-28,2034-10-23
entertainment insider,UZ,889-799-3221,emergency extraction,2017-02-01,2031-07-10
environmental activist,CA,517-504-3711,burned,2006-05-05,2034-03-23
government official/diplomat,BS,199-354-1428,emergency extraction,2006-06-28,2033-07-12
entertainment insider,ID,519-851-7758,infiltration,2008-11-20,2025-05-26
construction worker/engineer,CN,336-612-1246,inactive,2005-08-05,2032-10-11
corporate executive,FR,658-691-0864,inactive,2004-03-18,2030-11-08
medical professional,ID,403-965-5762,burned,2004-02-15,2032-05-07
tech entrepreneur,SE,844-353-9365,compromised,2009-02-13,2031-03-19
academic researcher,CN,833-726-3456,inactive,2008-05-24,2034-08-04
tourist/traveler,CR,125-277-3339,deep cover,2019-04-16,2026-02-23
tourist/traveler,CN,644-178-9271,active,2019-08-25,2024-09-06
travel blogger/reviewer,GR,990-245-3868,under surveillance,2018-07-28,2032-08-25
journalist/reporter,CN,766-267-5722,burned,2006-08-13,2034-02-14
medical professional,ID,954-730-7703,infiltration,2012-11-03,2029-03-23
business consultant,KE,870-316-5625,under surveillance,2014-12-18,2034-06-24
academic researcher,SY,775-820-6086,compromised,2014-10-07,2025-07-09
finance/investment analyst,CO,651-785-7629,deep cover,2011-11-08,2027-12-21
law enforcement officer,CN,162-357-3305,deep cover,2009-11-27,2033-09-30
travel blogger/reviewer,MX,365-889-0371,inactive,2019-01-16,2031-12-17
humanitarian worker,JP,594-822-1618,burned,2019-03-09,2027-09-21
arts connoisseur,PL,810-459-2502,emergency extraction,2010-09-30,2032-05-10
law enforcement officer,PT,434-288-0190,deep cover,2017-03-23,2030-03-01
law enforcement officer,CN,975-654-9356,infiltration,2020-05-15,2033-07-31
security specialist,MA,635-902-2639,compromised,2020-09-29,2028-01-27
social media influencer,PL,771-830-3902,deep cover,2011-11-06,2031-04-12
tourist/traveler,CN,876-878-9055,under development,2008-08-22,2023-02-03
humanitarian worker,JP,779-863-8557,deep cover,2023-05-16,2027-01-30
academic researcher,VE,432-498-8057,under surveillance,2021-08-16,2024-07-12
arts connoisseur,JP,293-827-2777,active,2014-10-15,2029-08-08
food/culinary expert,BR,180-271-3896,infiltration,2013-01-26,2026-08-28
security specialist,CA,670-516-4065,under surveillance,2004-12-09,2024-04-21
business consultant,RU,278-801-3949,burned,2022-02-20,2031-01-16
law enforcement officer,FR,126-234-7686,inactive,2006-08-14,2031-04-24
construction worker/engineer,CN,483-347-7789,under development,2023-01-01,2025-08-18
journalist/reporter,PS,372-695-7117,deep cover,2005-03-09,2025-11-16
security specialist,PT,494-812-5456,burned,2010-02-14,2030-06-07
construction worker/engineer,GH,493-769-5716,infiltration,2012-09-09,2029-03-31
social media influencer,YE,543-490-6251,under review,2006-06-16,2029-01-18
freelance photographer,CN,989-307-1285,infiltration,2021-08-07,2028-07-22
