0,1,2,3,4,5
journalist/reporter,SE,813-601-2325,deep cover,2020-02-26,2024-01-31
humanitarian worker,CN,757-199-5271,infiltration,2008-03-21,2025-09-14
tourist/traveler,KE,658-379-4693,under review,2023-05-04,2024-05-18
social media influencer,CO,804-244-4957,compromised,2013-10-15,2029-04-20
humanitarian worker,RU,510-615-4639,under development,2005-11-11,2028-04-16
tech entrepreneur,ID,667-307-2519,compromised,2014-05-03,2029-11-26
corporate executive,RU,675-779-2172,under review,2007-06-10,2034-03-22
freelance photographer,ID,422-963-7786,under review,2010-12-01,2027-01-21
security specialist,EE,804-448-2646,under surveillance,2010-12-10,2024-07-30
arts connoisseur,CO,689-942-1371,active,2017-09-17,2028-04-28
food/culinary expert,VE,229-841-4829,deep cover,2004-03-09,2034-12-31
law enforcement officer,BR,622-590-8874,under surveillance,2008-01-11,2027-09-24
government official/diplomat,CN,271-463-1437,active,2007-12-22,2032-11-22
business consultant,FR,488-865-5683,deep cover,2006-04-10,2024-04-08
government official/diplomat,IE,396-694-0615,under surveillance,2023-01-10,2032-04-21
tourist/traveler,UA,565-675-6776,under surveillance,2020-04-26,2027-06-17
travel blogger/reviewer,PK,681-288-1610,emergency extraction,2014-06-27,2025-08-15
tourist/traveler,FR,134-716-3397,active,2019-08-23,2024-08-11
law enforcement officer,ID,680-751-8061,emergency extraction,2016-03-27,2033-04-02
government official/diplomat,MX,852-176-0156,emergency extraction,2013-06-21,2030-09-06
tech entrepreneur,HR,367-101-0954,inactive,2009-11-08,2032-01-26
tech entrepreneur,TH,707-532-1900,active,2020-12-28,2030-03-08
journalist/reporter,PL,282-125-7253,inactive,2008-06-08,2030-10-14
law enforcement officer,ZA,390-993-3289,deep cover,2016-01-25,2025-06-03
travel blogger/reviewer,CN,855-616-6020,under review,2017-02-06,2029-05-08
tourist/traveler,SI,801-805-4614,emergency extraction,2020-12-19,2027-03-17
humanitarian worker,MG,577-114-8694,burned,2017-11-23,2029-04-07
arts connoisseur,AR,748-579-5262,under surveillance,2017-07-12,2023-10-15
security specialist,CN,703-907-6036,emergency extraction,2011-03-20,2028-08-28
food/culinary expert,CN,976-375-1596,active,2016-06-25,2033-09-02
freelance photographer,ID,502-364-8031,inactive,2007-10-14,2024-08-25
entertainment insider,AR,591-663-1524,under review,2007-03-20,2024-06-08
freelance photographer,SE,863-795-6010,burned,2012-04-06,2032-08-17
environmental activist,ID,851-470-0450,inactive,2015-03-18,2029-04-03
government official/diplomat,SE,374-290-2643,active,2016-08-06,2024-09-26
government official/diplomat,AU,395-961-7305,infiltration,2015-09-08,2032-03-10
food/culinary expert,CN,246-113-6294,inactive,2009-02-12,2025-05-16
tourist/traveler,UG,394-288-3049,inactive,2013-06-20,2029-01-11
corporate executive,CN,335-303-0030,under review,2005-10-25,2027-02-05
entertainment insider,IE,713-710-9270,under development,2018-04-26,2027-04-20
law enforcement officer,KR,991-618-5502,burned,2017-10-13,2028-01-28
environmental activist,GU,239-804-5335,deep cover,2016-11-11,2024-09-08
social media influencer,NG,489-357-2445,compromised,2018-05-28,2031-05-03
humanitarian worker,BR,265-662-5495,infiltration,2007-01-04,2024-03-11
journalist/reporter,CN,834-890-4545,inactive,2008-04-22,2023-06-24
arts connoisseur,UY,892-277-5132,inactive,2011-02-03,2034-08-21
tourist/traveler,CN,822-556-5092,active,2006-01-19,2026-02-13
travel blogger/reviewer,ID,840-379-9704,emergency extraction,2013-08-13,2025-10-28
food/culinary expert,XK,212-297-5373,inactive,2021-10-22,2023-05-12
academic researcher,CN,820-719-8484,compromised,2018-09-11,2028-10-06
construction worker/engineer,CN,497-603-0381,emergency extraction,2010-04-05,2026-12-02
construction worker/engineer,VU,876-667-6168,burned,2013-12-21,2029-09-17
travel blogger/reviewer,CN,310-999-9746,under review,2009-10-08,2031-11-22
tech entrepreneur,PH,357-776-0457,active,2010-04-06,2030-12-29
arts connoisseur,BR,117-297-2300,infiltration,2021-07-13,2024-07-13
academic researcher,UZ,511-163-4895,under surveillance,2005-10-15,2034-09-06
tech entrepreneur,CN,385-316-1938,infiltration,2014-07-01,2034-09-30
freelance photographer,CN,900-916-3619,burned,2007-08-05,2030-09-22
security specialist,LA,198-862-7730,deep cover,2018-02-03,2034-09-28
law enforcement officer,EE,887-840-6543,under development,2018-04-18,2031-05-23
environmental activist,ID,377-178-7681,under development,2006-04-27,2030-03-24
travel blogger/reviewer,BR,413-251-6005,emergency extraction,2023-02-24,2030-02-24
government official/diplomat,BR,401-102-4632,inactive,2007-08-18,2029-02-28
travel blogger/reviewer,BR,585-359-0064,deep cover,2020-07-15,2033-12-21
social media influencer,FI,273-376-0897,emergency extraction,2011-01-10,2027-05-01
security specialist,TH,926-506-6056,under development,2010-04-27,2029-09-14
social media influencer,ID,402-265-4225,compromised,2022-12-25,2031-01-15
security specialist,CZ,583-637-3664,burned,2022-04-19,2028-12-20
security specialist,AL,912-368-9468,under review,2020-08-05,2028-01-27
business consultant,PH,441-249-3313,under surveillance,2021-03-18,2032-11-01
food/culinary expert,CN,291-966-3491,burned,2009-07-26,2029-09-22
government official/diplomat,BY,593-388-5414,under surveillance,2007-06-20,2033-10-19
journalist/reporter,SE,691-616-9709,compromised,2020-04-22,2028-08-23
arts connoisseur,PE,197-451-9514,burned,2006-03-29,2029-07-18
journalist/reporter,MY,343-406-8322,inactive,2007-11-18,2023-12-21
travel blogger/reviewer,US,408-869-7481,emergency extraction,2020-11-05,2033-10-07
corporate executive,PT,884-503-0617,compromised,2008-08-22,2030-12-22
tourist/traveler,HR,603-458-9083,emergency extraction,2008-11-29,2025-11-01
tech entrepreneur,IL,470-641-9661,deep cover,2006-04-25,2033-08-06
finance/investment analyst,AR,156-797-1820,emergency extraction,2008-08-30,2025-11-22
journalist/reporter,FR,219-609-1135,emergency extraction,2016-09-13,2023-04-25
travel blogger/reviewer,BR,749-907-7099,compromised,2006-02-22,2032-08-14
journalist/reporter,WS,588-167-5070,infiltration,2012-11-02,2029-09-09
medical professional,PT,785-728-7152,emergency extraction,2015-03-27,2026-02-08
entertainment insider,EC,636-591-0391,infiltration,2020-05-24,2028-08-24
corporate executive,BR,939-632-7552,under review,2021-03-29,2032-06-23
arts connoisseur,CA,719-458-9224,under development,2019-10-08,2032-04-24
entertainment insider,AR,259-624-4733,emergency extraction,2014-01-14,2029-11-09
security specialist,CN,683-996-7506,under review,2020-12-16,2030-05-23
travel blogger/reviewer,CN,588-726-2455,inactive,2007-12-28,2031-07-10
journalist/reporter,TZ,102-442-2294,compromised,2011-08-09,2025-08-30
medical professional,BR,330-615-8680,compromised,2011-11-21,2027-11-16
tourist/traveler,SE,588-103-8317,under review,2015-04-02,2033-09-29
construction worker/engineer,PE,512-775-8141,deep cover,2012-11-29,2034-12-26
government official/diplomat,TH,224-980-1179,under review,2010-03-25,2033-06-04
finance/investment analyst,ID,994-547-7936,compromised,2007-03-20,2031-06-29
travel blogger/reviewer,ID,292-686-0814,active,2014-05-21,2023-02-21
entertainment insider,SE,990-763-6792,under review,2006-12-29,2025-01-22
social media influencer,AR,492-983-5687,compromised,2010-11-26,2023-02-19
tourist/traveler,HT,939-779-7353,under surveillance,2011-05-07,2024-02-17
journalist/reporter,MN,476-917-7056,burned,2009-12-30,2030-02-16
food/culinary expert,RU,335-956-7159,compromised,2018-07-07,2034-09-20
arts connoisseur,ZA,774-916-0199,burned,2013-01-14,2027-04-14
corporate executive,ID,155-376-4548,infiltration,2023-11-20,2028-02-04
construction worker/engineer,ZA,861-476-2422,emergency extraction,2018-03-21,2032-08-08
government official/diplomat,US,815-455-4182,inactive,2018-12-11,2031-07-23
security specialist,LV,419-120-4910,under surveillance,2009-03-02,2027-02-07
social media influencer,ID,923-560-3953,active,2013-04-18,2030-11-24
medical professional,SE,802-995-4420,infiltration,2022-05-14,2034-11-14
humanitarian worker,HR,979-620-6366,under surveillance,2022-02-24,2026-12-22
food/culinary expert,IE,268-970-9208,infiltration,2009-03-24,2032-02-28
government official/diplomat,CN,215-113-3402,burned,2014-07-30,2033-01-12
government official/diplomat,CA,767-345-3341,under review,2017-08-31,2028-04-12
business consultant,MY,400-659-0132,burned,2020-08-05,2025-12-01
journalist/reporter,CN,992-685-0238,emergency extraction,2022-04-29,2024-06-10
journalist/reporter,PH,853-849-4732,compromised,2023-09-18,2029-01-08
arts connoisseur,CN,988-470-1228,burned,2022-07-05,2032-08-26
freelance photographer,CN,824-944-7888,under surveillance,2006-04-23,2030-07-13
travel blogger/reviewer,SY,722-944-8245,deep cover,2009-05-30,2031-11-09
food/culinary expert,RU,636-234-3646,inactive,2020-07-26,2029-05-04
humanitarian worker,PH,183-648-1157,compromised,2010-01-17,2028-08-16
business consultant,CN,210-182-8959,burned,2009-05-13,2031-05-23
tech entrepreneur,JM,525-906-1684,infiltration,2011-08-03,2029-01-04
academic researcher,CN,556-259-7987,burned,2006-10-02,2030-11-28
construction worker/engineer,PL,477-175-5279,compromised,2022-12-15,2034-06-14
security specialist,PT,674-452-9042,under development,2008-12-28,2032-06-30
tech entrepreneur,PL,702-183-7005,emergency extraction,2010-05-08,2024-03-25
tourist/traveler,CN,200-496-0877,inactive,2009-05-26,2026-04-19
environmental activist,PH,181-746-9523,emergency extraction,2011-10-16,2025-01-12
tech entrepreneur,UA,480-300-8282,emergency extraction,2013-09-18,2027-01-10
social media influencer,AL,593-709-5435,emergency extraction,2016-02-18,2031-03-18
finance/investment analyst,PL,623-928-6571,under review,2006-10-08,2035-01-17
tourist/traveler,US,941-759-3645,active,2019-06-04,2024-01-22
travel blogger/reviewer,BD,213-778-7739,under review,2017-07-08,2026-06-04
food/culinary expert,CN,566-610-3443,active,2011-12-22,2023-01-30
social media influencer,CN,700-639-5128,compromised,2014-04-29,2033-03-22
corporate executive,PH,325-915-6711,active,2010-03-31,2023-08-28
travel blogger/reviewer,CZ,402-434-5394,burned,2011-10-23,2024-01-12
construction worker/engineer,RU,393-933-5233,infiltration,2008-02-18,2030-06-22
tech entrepreneur,ID,338-231-4140,active,2019-01-05,2026-02-12
tourist/traveler,RU,472-204-4732,compromised,2021-03-16,2027-01-22
entertainment insider,RU,222-139-2326,deep cover,2020-06-11,2024-11-23
social media influencer,CN,216-961-1785,infiltration,2017-05-22,2026-08-23
security specialist,PL,718-815-4814,infiltration,2006-06-05,2025-05-01
tech entrepreneur,MN,308-348-3713,under surveillance,2006-08-20,2032-07-26
entertainment insider,SE,222-948-8273,active,2006-09-05,2031-12-21
academic researcher,ID,394-117-7782,deep cover,2013-01-09,2024-01-30
environmental activist,CN,770-910-3734,infiltration,2004-02-26,2023-02-09
tourist/traveler,ID,916-874-2072,under development,2014-05-03,2023-11-03
law enforcement officer,CN,262-851-6368,deep cover,2011-03-24,2024-07-04
travel blogger/reviewer,EC,594-290-4836,under development,2020-06-21,2034-01-16
humanitarian worker,BR,838-740-7622,infiltration,2005-04-10,2031-11-25
travel blogger/reviewer,PS,918-521-8124,deep cover,2006-07-22,2030-02-07
finance/investment analyst,AZ,203-934-3082,under review,2007-10-16,2034-05-16
construction worker/engineer,GR,592-346-2912,active,2022-01-25,2026-08-14
tourist/traveler,PT,382-437-1569,compromised,2008-12-26,2030-07-08
freelance photographer,ID,521-602-1927,deep cover,2023-10-26,2026-11-09
construction worker/engineer,PH,267-777-0031,infiltration,2006-03-03,2033-05-22
law enforcement officer,PT,982-130-6008,under review,2005-11-06,2031-07-06
environmental activist,NO,469-589-3305,under development,2005-10-31,2028-10-02
freelance photographer,JP,201-170-8146,under surveillance,2014-03-11,2032-11-01
humanitarian worker,PT,271-320-2267,under development,2005-04-08,2034-01-17
social media influencer,CM,819-952-5714,emergency extraction,2009-09-19,2032-05-03
security specialist,FR,290-288-5936,emergency extraction,2017-01-28,2027-03-16
business consultant,SZ,352-942-6776,burned,2008-07-19,2025-06-08
tech entrepreneur,JP,449-690-3308,infiltration,2009-09-12,2027-02-03
construction worker/engineer,CN,155-210-4715,emergency extraction,2013-12-28,2031-05-29
freelance photographer,PT,423-756-2178,inactive,2020-11-27,2024-02-07
construction worker/engineer,KP,406-457-6525,infiltration,2009-10-09,2026-08-15
freelance photographer,FR,388-305-0567,under development,2006-06-19,2028-02-15
academic researcher,CN,476-569-3946,under surveillance,2018-12-07,2028-03-21
tourist/traveler,ID,204-308-6950,under review,2013-12-02,2032-03-13
tourist/traveler,SI,888-578-1083,active,2013-05-26,2030-11-11
entertainment insider,UY,805-427-1719,compromised,2006-08-20,2031-08-09
entertainment insider,PL,577-158-0813,active,2014-04-08,2024-03-05
journalist/reporter,TD,562-745-6297,deep cover,2010-06-18,2029-07-03
government official/diplomat,CN,520-390-1768,infiltration,2010-03-23,2023-11-30
medical professional,CZ,619-293-0590,under development,2010-04-05,2027-03-09
social media influencer,ID,501-406-0713,under development,2021-07-11,2032-08-03
travel blogger/reviewer,AD,101-693-2201,burned,2005-06-07,2023-11-01
entertainment insider,PH,424-791-0261,emergency extraction,2022-08-30,2032-06-23
security specialist,PL,913-194-9142,compromised,2014-12-12,2028-06-09
journalist/reporter,PT,590-720-7959,under review,2015-09-12,2029-12-19
environmental activist,CN,859-594-7407,under surveillance,2022-12-21,2033-01-31
law enforcement officer,PT,153-300-5975,under review,2008-03-16,2027-01-26
medical professional,NO,474-833-1692,under development,2005-04-03,2034-02-09
academic researcher,UA,398-394-3078,under development,2007-08-11,2034-06-02
tech entrepreneur,PT,590-100-3556,deep cover,2007-06-27,2029-12-27
law enforcement officer,BR,159-369-5463,inactive,2013-12-17,2029-09-12
humanitarian worker,IL,491-696-9586,burned,2014-09-13,2025-06-13
journalist/reporter,ES,508-138-8130,compromised,2017-06-23,2024-02-14
business consultant,MA,279-127-6970,infiltration,2005-06-06,2025-04-16
environmental activist,US,716-748-6692,burned,2010-01-04,2027-07-30
finance/investment analyst,CZ,499-410-5332,under development,2013-09-04,2028-03-25
corporate executive,AG,153-446-3673,compromised,2007-11-18,2028-04-23
social media influencer,CA,421-318-4141,inactive,2008-02-28,2027-05-19
corporate executive,PL,914-845-3227,under development,2021-09-05,2027-07-31
environmental activist,ID,803-997-7469,emergency extraction,2010-02-10,2030-06-23
entertainment insider,NO,542-741-9834,burned,2016-11-05,2025-04-13
finance/investment analyst,PH,303-315-9378,under development,2022-08-21,2030-01-21
freelance photographer,CN,120-104-4952,under review,2015-08-31,2033-01-07
environmental activist,NG,908-422-7137,infiltration,2016-03-09,2023-04-19
medical professional,PE,360-948-4856,active,2012-05-01,2034-08-26
freelance photographer,CN,170-133-0598,deep cover,2022-01-23,2030-01-05
government official/diplomat,BR,887-554-9734,emergency extraction,2008-03-29,2028-03-31
business consultant,ID,733-548-1211,infiltration,2015-03-16,2029-10-03
arts connoisseur,PH,459-490-5236,active,2006-10-01,2023-11-13
arts connoisseur,CN,167-903-2191,emergency extraction,2007-10-30,2031-07-10
corporate executive,ZA,130-645-0313,emergency extraction,2020-04-06,2029-04-28
academic researcher,CN,299-629-6485,active,2020-12-21,2024-07-19
government official/diplomat,CA,568-757-9033,inactive,2006-11-24,2030-08-19
business consultant,IR,211-737-5339,under surveillance,2016-10-17,2025-11-27
government official/diplomat,RU,734-535-7715,under review,2004-08-30,2033-05-03
government official/diplomat,PS,253-254-2248,compromised,2016-06-03,2033-06-17
finance/investment analyst,CN,691-271-1946,inactive,2017-06-26,2034-10-01
humanitarian worker,IL,492-200-6476,under surveillance,2018-12-22,2023-10-20
humanitarian worker,ID,927-572-0291,under development,2006-07-08,2028-04-11
law enforcement officer,CN,421-853-5379,active,2004-08-10,2029-05-26
