0,1,2,3,4,5,6,7
Shane,Ellen,2005-01-09,F,VN,1,communications specialist,standby
Giselbert,Orange,1968-03-03,M,BR,1,intelligence analyst,black ops
Paxon,Klos,1968-07-12,M,VN,7,agent in place,undercover
Madonna,Van Saltsberg,1964-05-30,F,US,1,interrogation specialist,reserve
Boycie,Lackmann,1970-08-23,M,RU,8,rogue hunter,intelligence gathering
Sammy,Pashby,1991-05-02,F,TH,1,combat specialist,active
Ferdinanda,Beuscher,2000-04-29,F,ID,2,field operative,psychological operations
Ximenes,Bramsen,1963-08-16,M,MM,2,escape and evasion expert,reserve
Bryant,Walker,1999-10-12,M,CN,4,counterintelligence agent,recovery
Lawton,Batstone,1987-03-10,M,CN,6,assassin,intelligence gathering
Cissiee,Penkman,1997-01-21,F,CN,9,undercover agent,on assignment
Odille,Cardenas,1957-05-06,F,CN,5,influence operations specialist,reconnaissance
Barbee,Espadate,1977-09-20,F,PE,10,demolitions expert,training
Kelsey,Grellis,1963-04-23,M,RU,1,counterintelligence agent,reserve
Dina,Clemencet,1999-04-11,F,CA,5,asset handler,reserve
Charmaine,Rowatt,2004-07-11,F,IR,5,medical specialist,standby
Maryellen,Clear,2004-05-10,F,IE,8,negotiation expert,intelligence gathering
Marris,Reuss,1992-10-10,F,FR,4,psychological warfare specialist,standby
Flynn,Cardwell,2000-08-15,M,PT,6,underwater specialist,reserve
Bentley,Patman,1999-03-16,M,CN,8,sniffer,black ops
Boyce,Woodhead,1989-08-25,M,CN,8,infiltration expert,black ops
Whittaker,Ginity,1962-01-05,M,CN,2,undercover agent,on assignment
Bartolemo,Terrill,1987-12-25,M,ID,10,sniffer,deep cover
Sigfrid,Mecchi,1975-02-11,M,ID,4,sniffer,reconnaissance
Danna,Straffon,1972-03-11,F,CN,6,demolitions expert,intelligence gathering
Fransisco,Spada,1980-09-01,M,PH,7,combat specialist,undercover
Harry,Peploe,1961-11-20,M,SE,4,rogue hunter,under investigation
Gerik,Pregal,1980-02-07,M,CA,7,survivalist,intelligence gathering
Ezra,Simononsky,1971-02-05,M,TH,2,negotiation expert,surveillance
Haywood,Geeritz,2002-08-30,M,AL,3,asset handler,covert diplomacy
Amelie,Skippings,1971-01-01,F,BO,7,asset handler,interrogation
Tadd,Copins,2004-11-29,M,US,1,demolitions expert,deep cover
Ronna,Towersey,1994-04-06,F,ID,9,asset handler,active
Jermayne,Stinton,1996-08-26,M,CN,10,medical specialist,recovery
Rahel,Ochterlonie,1971-07-29,F,PH,2,assassin,training
Salvatore,Janeway,1985-08-11,M,ID,4,cyber operative,injured
Ariel,Mixture,1954-05-20,F,ID,5,demolitions expert,psychological operations
Haze,Downie,1983-01-05,M,CN,4,negotiation expert,psychological operations
Gerry,O'Dunneen,1991-08-31,M,PT,4,interrogation specialist,deep cover
Karola,Bollans,1962-09-18,F,PE,9,agent in place,on leave
Brod,Ferne,1998-08-05,M,ID,6,medical specialist,intelligence gathering
Kasey,Jon,1982-06-21,F,CD,1,technical specialist,active
Katerine,Sagg,1997-06-27,F,JP,6,communications specialist,reconnaissance
Moe,Kienl,1968-10-18,M,MX,3,psychological warfare specialist,infiltration
Dav,Witten,1971-01-17,M,CN,4,influence operations specialist,reconnaissance
Anderea,Ghidotti,1960-02-11,F,CN,3,assassin,covert diplomacy
Maje,Blackston,1972-06-09,M,MX,5,underwater specialist,interrogation
Odessa,Simioni,2006-01-10,F,JP,7,rogue hunter,reserve
Teodor,Orhtmann,1969-12-02,M,CN,10,medical specialist,on assignment
Sofie,De Giorgio,1954-08-06,F,CN,7,undercover agent,on assignment
Dane,Alexandrescu,1966-07-28,M,BR,8,intelligence analyst,under investigation
Sydelle,Satteford,1986-09-17,F,PH,9,rogue hunter,on assignment
Denny,Trebbett,1955-08-18,M,RU,5,demolitions expert,infiltration
Vernon,Kluge,1980-11-09,M,TH,3,counterterrorism specialist,undercover
Ynes,Paxton,1958-02-06,F,CN,1,medical specialist,deep cover
Bianca,Elmer,1976-07-04,F,JP,3,medical specialist,infiltration
Calhoun,Balffye,1961-12-04,M,CN,6,escape and evasion expert,on assignment
Weber,Codling,1976-01-29,M,ID,10,intelligence analyst,active
Norri,Pollastrino,1960-05-25,F,BR,3,cyber operative,undercover
Traver,Elven,1975-02-10,M,IR,1,influence operations specialist,training
Averil,Bundy,1959-08-05,F,TH,4,technical specialist,on leave
Hewie,Palliser,1965-01-20,M,PH,8,escape and evasion expert,on leave
Mead,Leneham,1969-11-22,M,MX,2,psychological warfare specialist,standby
Krishna,Braddock,1976-05-15,M,TH,3,sniffer,black ops
Iver,Munford,1957-05-07,M,CN,10,communications specialist,black ops
Maurise,Safont,1962-07-12,M,MN,2,combat specialist,under investigation
Ephraim,Shrawley,1978-03-23,M,ID,4,field operative,technical support
Tedra,Bexon,1958-08-04,F,ID,2,survivalist,surveillance
Dominik,Vassano,1975-07-13,M,BR,9,technical specialist,black ops
Tomaso,Connachan,1996-03-06,M,MU,10,translator,interrogation
Zechariah,Rooms,1993-11-17,M,BR,10,rogue hunter,reserve
Gerry,Phillipson,1983-11-09,M,CN,6,survivalist,recovery
Urbain,Bene,1968-05-31,M,CN,1,survivalist,technical support
Dorthea,Scott,1958-05-31,F,US,6,survivalist,reconnaissance
Khalil,Whebell,1980-11-23,M,AR,10,translator,reserve
Arnold,Neasham,2003-06-09,M,CN,2,psychological warfare specialist,deep cover
Liuka,Bunclark,1984-11-15,F,FR,4,undercover agent,interrogation
Ibby,Templeton,1991-07-02,F,ZW,1,psychological warfare specialist,intelligence gathering
Olive,Colisbe,1971-04-06,F,CN,5,underwater specialist,psychological operations
Kendal,Guilleton,1996-08-07,M,IE,3,agent in place,active
Erna,Skures,1988-12-13,F,PT,6,negotiation expert,infiltration
Crysta,Bow,1990-01-11,F,UG,9,counterterrorism specialist,injured
Tabbi,Barrack,1999-02-17,F,BR,8,survivalist,on leave
Valene,Gotter,1993-05-14,F,BO,2,field operative,covert diplomacy
Karol,Dangl,1983-04-28,F,BR,6,sniper,under investigation
Gino,Scohier,1959-10-12,M,PT,3,psychological warfare specialist,interrogation
Joey,Ogelbe,1977-01-04,M,BR,5,undercover agent,active
Farley,Bulleyn,1985-10-04,M,PT,9,cyber operative,active
Tommy,Pridie,1970-07-22,M,MR,6,demolitions expert,reserve
Carlyle,Shernock,1989-11-17,M,ID,6,psychological warfare specialist,active
Neddie,Spavins,1997-10-19,M,CN,9,undercover agent,undercover
Cati,Mathy,1961-03-09,F,TJ,4,psychological warfare specialist,undercover
Cy,Pilley,1974-12-31,M,CN,3,negotiation expert,deep cover
Florance,Whitmore,1956-11-09,F,ID,2,negotiation expert,undercover
Hailey,Upham,2004-11-24,M,ID,7,escape and evasion expert,active
Noelle,Clench,1989-09-11,F,PT,6,sniffer,injured
Celisse,Flower,1994-03-08,F,RU,8,translator,standby
Erina,Tow,1997-08-24,F,TW,7,counterterrorism specialist,injured
Vaughan,Bodiam,1959-07-04,M,CN,7,influence operations specialist,covert diplomacy
Meggie,Ginity,1957-12-09,F,US,6,infiltration expert,recovery
Lemuel,Cappineer,1992-01-11,M,US,7,combat specialist,intelligence gathering
Elana,Jacobovitz,1975-04-26,F,PL,4,field operative,psychological operations
Moritz,Simoneau,2005-10-13,M,ID,3,infiltration expert,undercover
Lura,McTrustie,1962-01-26,F,CZ,5,sniper,under investigation
Lira,D'Oyley,1974-11-18,F,ID,10,undercover agent,injured
Erwin,Shaddick,1992-03-11,M,NI,6,sniper,interrogation
Kristopher,McGeachie,1982-09-20,M,CN,1,psychological warfare specialist,active
Merralee,Copozio,1973-04-08,F,MN,10,counterterrorism specialist,standby
Oren,Roskilly,1962-05-25,M,ID,8,infiltration expert,interrogation
Perren,Slatcher,1991-08-09,M,ID,2,assassin,covert diplomacy
Kathye,Brandi,1973-02-20,F,NO,6,negotiation expert,black ops
Penn,Dubois,2003-07-06,M,RU,10,escape and evasion expert,under investigation
Elston,Gadney,1980-08-22,M,CN,6,undercover agent,covert diplomacy
Shurlocke,Horburgh,1978-01-26,M,CN,5,interrogation specialist,active
Bailey,Sinnock,1963-05-04,M,ID,1,translator,reconnaissance
Kassi,Withrington,1961-06-05,F,NG,2,survivalist,active
Cristen,Novacek,1967-01-28,F,CN,8,demolitions expert,under investigation
Emory,Barlace,1969-05-27,M,MA,5,survivalist,training
Karney,Lumbers,1966-04-25,M,PL,10,medical specialist,deep cover
Mic,Tatem,1978-08-13,M,AR,3,infiltration expert,deep cover
Johnathon,Berrie,1980-06-25,M,BR,2,counterterrorism specialist,under investigation
Drusie,Abbott,2001-01-28,F,BR,10,escape and evasion expert,interrogation
Gerome,Kleint,1956-02-24,M,UA,7,escape and evasion expert,recovery
Richmound,Bennike,1988-04-06,M,CN,8,interrogation specialist,deep cover
Cale,Hedingham,1987-09-27,M,NG,9,influence operations specialist,deep cover
Felice,Bodill,1973-05-10,F,AF,6,assassin,infiltration
Trude,Cartmale,1966-04-01,F,PH,2,asset handler,interrogation
Nara,Moulster,1979-12-12,F,LI,8,technical specialist,training
Viviene,Mountfort,1983-03-09,F,CD,1,sniffer,technical support
Kimberly,Loughhead,1986-11-16,F,MD,5,sniffer,injured
Vinny,Loffhead,1968-08-22,M,HT,3,medical specialist,infiltration
Gisele,Charrisson,1957-06-12,F,BG,2,counterintelligence agent,under investigation
Vasili,Lendrem,1978-05-26,M,ID,6,combat specialist,reconnaissance
Craggie,Twycross,1981-05-15,M,JP,3,negotiation expert,technical support
Noemi,Sarge,1984-07-27,F,US,3,underwater specialist,on assignment
Baily,Cockley,1976-05-18,M,DK,7,escape and evasion expert,surveillance
Delly,Shinton,1976-07-03,F,MP,7,assassin,injured
Sully,Blasik,1981-04-12,M,AR,9,cyber operative,interrogation
Geordie,Draycott,1973-02-13,M,PT,4,sniffer,technical support
Luci,Goublier,2004-02-11,F,CN,7,agent in place,reserve
Maire,Bealing,1964-05-15,F,ID,10,cyber operative,on leave
Redford,Slopier,1991-05-11,M,US,2,demolitions expert,on leave
Odette,Levins,1984-02-20,F,RU,7,field operative,reconnaissance
Niki,Percy,1959-09-14,F,BG,1,survivalist,standby
Valentine,Ashborn,2000-10-25,M,NG,3,medical specialist,deep cover
Uriel,Kiebes,1962-01-22,M,CN,9,infiltration expert,psychological operations
Fergus,Scorer,1984-12-06,M,BD,1,interrogation specialist,on assignment
Michaeline,Leakner,1981-07-20,F,IL,8,intelligence analyst,technical support
Reuben,Rosenwasser,1998-12-04,M,CL,8,rogue hunter,surveillance
Kearney,Kauble,1967-08-15,M,AR,8,survivalist,psychological operations
Julieta,Hazael,1982-04-04,F,ID,5,translator,active
Vinson,Borsnall,1984-07-28,M,NO,10,counterintelligence agent,intelligence gathering
Lance,Wadworth,1991-02-21,M,CN,3,medical specialist,active
Sayre,Isack,1989-05-04,M,US,5,technical specialist,black ops
Agustin,Woolveridge,1995-12-03,M,GR,10,translator,black ops
Doroteya,Purchon,1975-09-17,F,CZ,1,intelligence analyst,infiltration
Giuditta,Mash,1974-02-19,F,RU,10,rogue hunter,training
Palm,Stroud,1974-07-04,M,CN,4,rogue hunter,training
Lacey,Antoniewski,1979-08-03,F,HN,10,infiltration expert,technical support
Legra,Murrells,2002-07-31,F,AR,4,demolitions expert,deep cover
Maximilianus,O'Hara,1978-10-12,M,ID,7,translator,black ops
Daile,Alywen,2003-03-01,F,RU,10,infiltration expert,standby
Aggi,De Beauchamp,2003-12-30,F,CN,3,counterintelligence agent,on assignment
Cory,Churches,1967-09-03,M,CN,7,translator,interrogation
Nataline,Leckenby,1957-07-23,F,ID,7,escape and evasion expert,psychological operations
Barnabas,Stannard,1962-04-07,M,MY,6,medical specialist,injured
Stefan,Mannie,1988-04-16,M,ZA,9,counterterrorism specialist,covert diplomacy
Austen,de Clercq,1971-12-20,M,ET,3,combat specialist,active
Gran,Cleugher,1956-11-29,M,SI,7,combat specialist,injured
Harlen,Egel,1980-07-18,M,CN,10,translator,recovery
Lowe,Arnatt,1981-07-22,M,PY,6,combat specialist,interrogation
Saxon,Moth,1969-03-12,M,PH,8,underwater specialist,deep cover
Yvonne,Dinnington,1964-10-17,F,CN,7,cyber operative,training
Dell,Ashman,1964-07-30,F,PH,1,medical specialist,black ops
Lew,Henriet,1974-01-02,M,FR,6,asset handler,intelligence gathering
Ham,Osichev,1979-10-26,M,PH,10,asset handler,on leave
Devland,McLauchlin,1978-07-10,M,CO,5,sniffer,surveillance
Aura,Skentelbery,1998-09-17,F,PH,2,assassin,covert diplomacy
Jacqueline,McAmish,1971-06-20,F,SY,9,combat specialist,surveillance
Jami,Gramer,1972-03-18,F,RU,6,field operative,intelligence gathering
Diane,Houlden,1966-02-01,F,ML,3,assassin,under investigation
Barry,Jerwood,1983-03-24,M,BR,6,psychological warfare specialist,reconnaissance
Brook,Bree,1996-04-14,F,AZ,2,underwater specialist,surveillance
Jule,MacKimmie,1974-08-19,M,NG,2,undercover agent,surveillance
Henrietta,Seacroft,1969-05-17,F,AR,4,asset handler,black ops
Walden,McGilbon,2005-03-03,M,RU,9,escape and evasion expert,injured
Madelaine,Presnell,2004-04-23,F,RU,8,medical specialist,on assignment
Bethena,Lorek,1954-10-14,F,AR,3,agent in place,psychological operations
Colet,Goldstone,1968-09-24,M,FR,4,field operative,active
Rickey,Mingus,1983-06-20,M,CN,10,sniper,under investigation
Marve,Fardoe,1996-07-27,M,CO,1,asset handler,recovery
Lee,Sidebotton,1987-08-24,M,AZ,8,communications specialist,undercover
Bradly,Roderham,1983-07-09,M,CA,1,psychological warfare specialist,injured
Francesca,Binden,1989-03-05,F,CA,9,escape and evasion expert,covert diplomacy
Mora,Hansel,1959-06-30,F,PL,8,counterintelligence agent,on assignment
Joann,Rosettini,1997-04-14,F,BR,9,communications specialist,training
Lois,Wethered,1965-06-06,F,MY,8,assassin,on leave
Baily,Olding,1998-07-30,M,ID,5,sniper,on assignment
Barny,Filgate,1960-05-26,M,BA,9,negotiation expert,standby
Montgomery,Burgon,1989-04-04,M,PH,6,survivalist,technical support
Paige,Batkin,2003-05-05,M,CZ,10,underwater specialist,deep cover
Estel,Shackesby,1970-03-23,F,RU,6,translator,psychological operations
Giovanni,Crippin,1979-12-02,M,RU,5,escape and evasion expert,injured
Rolfe,Elliot,1961-09-15,M,BR,6,demolitions expert,psychological operations
Ema,Skyrme,1979-09-23,F,ID,10,agent in place,interrogation
Gisela,Ajam,1964-08-05,F,MU,10,infiltration expert,active
Margaretha,Napleton,1977-02-14,F,PE,5,assassin,psychological operations
Joshia,Chasemoore,1972-07-02,M,BR,2,demolitions expert,technical support
Ulrica,Kroll,1962-06-14,F,CL,7,intelligence analyst,active
Sayre,Rendell,1963-01-05,F,ID,4,underwater specialist,black ops
