0,1,2,3,4,5,6,7
Julie,Lartice,2001-05-29,F,ID,3,psychological warfare specialist,intelligence gathering
Brendin,Sancraft,1989-08-26,M,PL,10,influence operations specialist,undercover
Honoria,Linnane,1958-07-25,F,SE,6,underwater specialist,on assignment
Valli,Baillie,1962-07-17,F,CN,1,rogue hunter,interrogation
Ilse,Dymocke,1979-01-15,F,AO,9,cyber operative,undercover
Bar,Tolland,1981-02-18,M,FR,5,translator,black ops
Georgianne,Bleiman,1975-08-13,F,ID,1,asset handler,recovery
Tymon,Cutmore,1998-03-07,M,IL,1,translator,intelligence gathering
Arlyne,Fishlee,1995-03-02,F,CL,10,psychological warfare specialist,psychological operations
Boot,Favell,2000-06-02,M,GR,7,assassin,intelligence gathering
Mortimer,Annakin,1984-02-14,M,CN,2,translator,covert diplomacy
Al,Tumilty,1980-07-09,M,NL,6,sniper,under investigation
Dulcine,Riccio,1955-05-16,F,RU,3,influence operations specialist,surveillance
Hernando,Butterfield,1999-10-31,M,PH,9,survivalist,interrogation
Parke,Crilley,2000-01-25,M,SY,6,negotiation expert,technical support
Geno,McGibbon,1977-06-23,M,SE,3,negotiation expert,reserve
Nikita,Fratczak,1995-12-26,M,PE,9,influence operations specialist,under investigation
Ibbie,Donet,1978-07-01,F,ID,6,asset handler,intelligence gathering
Rosie,Gajownik,1972-11-05,F,BY,7,combat specialist,technical support
Darleen,Pittwood,2003-12-27,F,CD,3,negotiation expert,recovery
Morey,Barents,1988-08-22,M,PL,8,psychological warfare specialist,deep cover
Evangelia,Halifax,1998-05-12,F,FM,5,interrogation specialist,deep cover
Bertram,Huikerby,1956-08-02,M,CN,8,infiltration expert,on assignment
Shawnee,Lavarack,1964-08-15,F,ID,6,cyber operative,infiltration
Cicely,Arman,1969-05-29,F,CN,8,sniffer,infiltration
Binny,Vasilik,1992-12-19,F,PL,9,cyber operative,recovery
Donal,McGraffin,1983-10-15,M,ID,6,influence operations specialist,surveillance
Tobey,Lathey,1954-03-21,F,TZ,7,interrogation specialist,interrogation
Ari,Knock,1999-03-10,M,BR,2,field operative,standby
Rubie,Schaben,1977-12-02,F,FI,3,assassin,reserve
Hugh,Pairpoint,1958-12-31,M,CN,9,escape and evasion expert,injured
Brad,Doni,1975-04-23,M,RU,7,asset handler,undercover
Avivah,Elvey,1997-03-29,F,ID,9,escape and evasion expert,surveillance
Sheilakathryn,Ginglell,1977-11-07,F,BR,2,influence operations specialist,psychological operations
Nappie,Craigmile,1966-12-29,M,PT,5,underwater specialist,black ops
Jessee,Rebichon,2001-06-11,M,ID,6,sniffer,undercover
Roscoe,Sommerlin,1957-03-01,M,PL,6,survivalist,injured
Channa,Brumfitt,1974-06-22,F,CZ,7,psychological warfare specialist,active
Marlow,Camber,1983-08-31,M,SE,7,sniper,training
Cristiano,Robinette,1997-01-26,M,PS,7,undercover agent,technical support
Enriqueta,Clancy,1997-12-31,F,RU,9,undercover agent,training
Maura,Stivey,1968-10-25,F,US,7,underwater specialist,standby
Hussein,Kaveney,1999-06-20,M,MN,6,underwater specialist,reserve
Corette,Walles,1963-09-18,F,FI,2,assassin,covert diplomacy
Isobel,Swarbrigg,1985-03-01,F,PL,7,negotiation expert,infiltration
Idette,Mowen,1965-06-15,F,LY,6,sniffer,on assignment
Tabbitha,Lamborne,1987-09-06,F,CN,2,negotiation expert,black ops
Saunderson,Land,1981-06-08,M,JP,9,escape and evasion expert,infiltration
Ivan,Dillaway,1986-01-05,M,CA,4,underwater specialist,reconnaissance
Talya,Suff,1977-02-19,F,PH,6,sniffer,infiltration
Warde,Jaffray,1969-05-19,M,US,10,counterintelligence agent,surveillance
Randene,Ayce,1994-03-31,F,TH,8,agent in place,infiltration
Alessandro,Heaven,1984-05-30,M,CN,2,technical specialist,covert diplomacy
Kayla,Lesurf,1972-05-28,F,RU,10,demolitions expert,intelligence gathering
Collete,Mulvenna,1976-03-07,F,SE,7,technical specialist,reserve
Rhiamon,Garnsworthy,1978-12-23,F,CA,7,negotiation expert,training
Carney,Pinor,2001-03-22,M,PL,8,cyber operative,reconnaissance
Leonid,Easum,1983-11-12,M,PT,3,technical specialist,standby
Godwin,Bowdidge,2002-11-09,M,IE,3,negotiation expert,covert diplomacy
Orelia,Gligoraci,1987-03-07,F,CN,1,communications specialist,on leave
Godwin,Kalinsky,2005-10-06,M,CN,9,sniffer,interrogation
Inga,Stoven,1957-01-04,F,PT,9,medical specialist,training
Archie,Quinlan,2005-04-08,M,CO,8,technical specialist,active
Benni,Samson,1989-08-07,F,ID,10,survivalist,undercover
Clarinda,Kinghorn,1964-12-12,F,ID,1,rogue hunter,standby
Avery,Walklett,1959-05-05,M,KZ,3,demolitions expert,intelligence gathering
Mable,Oxley,1980-03-03,F,PT,7,cyber operative,reserve
Kirstyn,Mogey,1956-10-17,F,AR,7,counterterrorism specialist,active
Virgie,Lacroutz,1954-02-13,F,SE,10,negotiation expert,interrogation
Thoma,Gocher,1966-09-17,M,CN,2,cyber operative,black ops
Miltie,Prujean,1960-03-13,M,RU,1,infiltration expert,on leave
Ranna,Schimon,1982-11-01,F,TH,6,rogue hunter,deep cover
Brian,Mixon,1989-11-07,M,ZW,10,interrogation specialist,injured
Elianore,McKelloch,1994-11-21,F,PL,8,cyber operative,reserve
Jere,McElvine,1996-03-25,F,MX,6,counterterrorism specialist,on leave
Doria,Brandacci,1969-07-08,F,ID,1,sniffer,under investigation
Myrtia,Ellings,1964-09-11,F,MM,8,negotiation expert,infiltration
Germana,Lammerts,1979-02-09,F,PS,6,influence operations specialist,standby
Bobbie,De Bernardis,2000-04-29,M,GW,1,medical specialist,intelligence gathering
Geraldine,MacCollom,1990-02-22,F,BR,4,counterterrorism specialist,active
Bevan,Bimson,1994-09-12,M,PL,2,escape and evasion expert,interrogation
Ginger,Hebbes,2005-03-01,F,HN,7,medical specialist,standby
Bobby,Vamplew,1975-04-13,M,CU,9,agent in place,reserve
Tiffany,Growcott,1980-10-07,F,SE,7,underwater specialist,standby
Lizbeth,Ruddle,1996-04-02,F,CN,3,agent in place,covert diplomacy
Olag,Petkens,1957-10-30,M,JP,7,asset handler,on leave
Carr,Kenson,2002-05-12,M,RU,8,escape and evasion expert,intelligence gathering
Dorolisa,McCaig,1989-05-12,F,MH,4,assassin,surveillance
Kristofer,Buckell,1978-06-18,M,ID,3,technical specialist,undercover
Dickie,Seatter,1993-07-08,M,CN,7,combat specialist,infiltration
Fabien,Madders,1979-11-09,M,ID,1,communications specialist,on assignment
Fleming,Kippie,2002-07-23,M,CN,4,demolitions expert,recovery
Pascal,Gianilli,1998-09-14,M,CN,7,escape and evasion expert,training
Nil,Knightley,1970-05-16,M,PH,10,interrogation specialist,infiltration
Malva,Bains,1993-06-28,F,LK,6,demolitions expert,standby
Leroi,Beddard,1980-04-29,M,IE,7,infiltration expert,black ops
Luciana,Sparham,1981-11-09,F,RU,8,undercover agent,reserve
Mona,Challens,1963-10-07,F,MD,4,underwater specialist,standby
Hallie,Grigoriscu,1993-12-07,F,CY,1,influence operations specialist,covert diplomacy
Carol-jean,Kilkenny,1968-08-28,F,HN,4,asset handler,technical support
Danella,Lansley,1958-02-22,F,ID,2,intelligence analyst,deep cover
Tabbie,Frigot,1974-05-10,M,TH,8,combat specialist,training
Tawsha,Haysar,2000-10-17,F,FR,1,interrogation specialist,deep cover
Evelyn,Buxy,1989-06-15,F,US,7,undercover agent,injured
Salem,Yarnell,1967-04-07,M,ES,4,cyber operative,infiltration
Brittan,Easseby,1956-05-10,F,CN,5,counterterrorism specialist,injured
Anne-marie,Shackell,2001-04-21,F,CN,4,agent in place,undercover
Mano,Benettolo,1958-09-28,M,MX,9,medical specialist,active
Krishnah,Basindale,1955-09-30,M,US,7,demolitions expert,injured
Filmore,Pidgley,1961-08-13,M,CN,3,underwater specialist,technical support
Charita,Leat,1970-06-21,F,CN,7,sniper,standby
Huntley,Lux,1982-09-09,M,PT,6,psychological warfare specialist,reserve
Emyle,Heatlie,2003-07-26,F,AR,3,medical specialist,standby
Baxy,Speck,1973-02-01,M,CN,6,field operative,injured
Nappy,Klassmann,1956-12-13,M,ID,1,interrogation specialist,technical support
Mollie,Quipp,1965-10-08,F,PL,1,influence operations specialist,standby
Jethro,Dayes,2003-08-16,M,CN,6,rogue hunter,reconnaissance
Maybelle,Perri,1996-04-15,F,CN,10,psychological warfare specialist,injured
Jacqui,Burgyn,1987-06-09,F,ID,2,intelligence analyst,injured
Laird,Lyosik,1993-03-18,M,CN,7,translator,on assignment
Maris,Giorgeschi,1996-09-14,F,CN,3,demolitions expert,deep cover
Kellen,Dufoure,1999-10-28,M,DO,8,assassin,psychological operations
Ignace,Measom,1990-02-09,M,CO,4,field operative,black ops
Lelia,McKechnie,1990-09-06,F,HT,1,communications specialist,under investigation
Simmonds,Lednor,1983-10-31,M,RU,2,influence operations specialist,training
Temple,Cardenoso,1983-08-07,M,RU,2,undercover agent,standby
Janetta,Cozens,1985-09-26,F,SR,7,demolitions expert,reconnaissance
Herve,Bothe,1999-09-25,M,PH,9,counterintelligence agent,intelligence gathering
Kristine,Conningham,1985-04-16,F,CN,5,escape and evasion expert,psychological operations
Rozelle,Spadaro,1988-03-17,F,CN,10,counterintelligence agent,technical support
Peder,Wethered,1971-01-23,M,RU,2,counterterrorism specialist,black ops
Hillyer,Windless,1970-10-06,M,BR,7,medical specialist,on leave
Garrik,Fetherstone,1997-03-18,M,ID,8,demolitions expert,active
Abagail,Creffeild,1969-08-28,F,RU,4,infiltration expert,injured
Nicholas,Perrelle,2002-03-07,M,ID,7,underwater specialist,recovery
Marleen,Vaugham,1999-06-17,F,AR,10,combat specialist,reconnaissance
Marjorie,Younge,1966-12-29,F,ID,6,asset handler,standby
Clarabelle,Louch,1989-05-07,F,FR,8,demolitions expert,on leave
Don,Oxtarby,1979-12-30,M,CN,9,counterintelligence agent,undercover
Sarina,Krysztofiak,1974-09-04,F,TH,3,counterterrorism specialist,active
Benedicta,Imore,1995-10-05,F,KN,5,asset handler,deep cover
Brendis,Scrauniage,1977-06-01,M,PL,7,counterterrorism specialist,on leave
Nada,Bayfield,1990-12-26,F,RU,9,psychological warfare specialist,surveillance
Hedda,Sloey,1958-05-05,F,SE,10,agent in place,psychological operations
Trent,Glave,1955-07-25,M,TH,2,influence operations specialist,on assignment
Valina,Crinkley,1978-01-02,F,CN,2,escape and evasion expert,deep cover
Morgana,Bamford,1999-11-26,F,CN,4,asset handler,standby
Rory,Pilgram,1961-04-14,M,MN,5,sniper,recovery
Andy,Manueli,2003-01-27,M,ID,1,survivalist,black ops
Wilton,Chilcott,1960-09-24,M,PL,6,translator,interrogation
Hillery,Janiszewski,1972-03-03,M,DE,10,combat specialist,under investigation
Gale,Jenyns,1963-06-08,F,RU,6,rogue hunter,active
Elise,Dunnett,1963-09-02,F,ID,4,demolitions expert,under investigation
Steffen,Bredbury,1959-09-20,M,PA,2,survivalist,covert diplomacy
Gretna,Newitt,1984-11-11,F,QA,4,undercover agent,black ops
Berkie,Wheeler,1986-03-18,M,CN,3,sniper,reserve
Vivyanne,Itzkovici,2000-12-22,F,PH,9,intelligence analyst,black ops
Gwenora,Greguol,1994-07-11,F,BO,9,cyber operative,recovery
Dee dee,Glader,1988-06-19,F,CN,2,counterintelligence agent,undercover
Fremont,Kesley,1959-03-19,M,HN,4,interrogation specialist,reconnaissance
Nikola,Boerder,1986-03-26,M,CN,8,technical specialist,surveillance
Paulie,Denisard,1995-07-01,M,HT,8,sniper,under investigation
Pippy,Cattermole,2002-08-07,F,MX,9,sniper,injured
Bryn,Klehn,1999-03-20,F,NL,3,field operative,technical support
Arleen,Glasscoe,1966-05-05,F,CN,6,translator,on leave
Flint,Hellicar,1963-09-07,M,US,2,cyber operative,under investigation
Keven,Fitzsimons,1961-12-29,M,CN,4,underwater specialist,recovery
Dionisio,Gerrelts,1998-06-11,M,ID,7,combat specialist,recovery
Liane,Pessolt,1994-10-24,F,PE,5,underwater specialist,reconnaissance
Adelind,Parrot,1960-08-12,F,RU,7,survivalist,on leave
Ella,Alesbrook,1961-09-03,F,SE,6,cyber operative,surveillance
Phineas,Stainfield,1956-03-31,M,FM,1,influence operations specialist,reserve
Essy,Mossdale,1965-12-13,F,MX,7,counterintelligence agent,black ops
Binny,Leehane,1974-08-31,F,PH,7,agent in place,undercover
Manon,Lipscombe,1979-11-15,F,US,6,infiltration expert,undercover
Hillel,MacMichael,1965-04-02,M,CA,9,interrogation specialist,infiltration
Angelina,Witheridge,1979-02-27,F,PH,2,intelligence analyst,on assignment
Glenden,Buxcy,1969-11-06,M,CN,10,demolitions expert,standby
Chiquia,Doncaster,1980-11-19,F,CN,4,medical specialist,standby
Lizabeth,Beacroft,1973-01-26,F,DO,8,demolitions expert,deep cover
Randell,Vreede,1960-02-08,M,JP,3,survivalist,reserve
Prisca,Dencs,1999-10-16,F,GR,8,psychological warfare specialist,interrogation
Sheryl,Leber,1955-01-24,F,BR,10,interrogation specialist,deep cover
Rosemary,Kinchlea,1973-06-12,F,JP,3,negotiation expert,injured
Brucie,Sword,1983-03-18,M,VE,6,medical specialist,psychological operations
Suzette,Schrader,1978-01-22,F,PH,10,sniper,infiltration
Robina,Oxenham,1973-01-18,F,PK,1,assassin,psychological operations
Dode,Gawthorp,1983-06-08,F,CN,8,interrogation specialist,injured
Arvy,Duce,2005-09-11,M,IL,9,counterintelligence agent,reserve
Sherwin,Scullard,1990-12-06,M,TH,6,survivalist,training
Sigvard,Broxap,1982-06-29,M,PT,8,field operative,intelligence gathering
Bobina,Ridsdale,2005-03-18,F,GR,10,undercover agent,on leave
Ivy,Lamblot,1970-09-23,F,JP,1,combat specialist,on assignment
Sibley,Lukovic,1990-07-06,F,PT,10,interrogation specialist,black ops
Hewett,Benito,1991-02-22,M,CN,3,demolitions expert,on leave
Kevan,Andriss,1978-06-20,M,AR,5,interrogation specialist,intelligence gathering
Truman,Tolmie,1998-05-12,M,RU,5,field operative,active
Dino,Dreghorn,1998-04-01,M,CA,3,translator,undercover
Andrej,Carnalan,1964-06-21,M,CN,1,counterintelligence agent,psychological operations
Gregg,McParland,1989-11-24,M,CN,4,translator,intelligence gathering
Nadia,Labrenz,1974-12-12,F,MX,8,negotiation expert,surveillance
Pascal,Sissot,1997-06-28,M,ZA,5,sniffer,active
Mayor,Tregidgo,2001-12-18,M,SE,7,undercover agent,surveillance
Dewie,De Robertis,1991-10-26,M,ID,3,technical specialist,undercover
Andy,Eagger,1968-02-20,M,CN,1,underwater specialist,standby
Carly,Dickins,1965-07-27,F,DJ,10,communications specialist,training
Ludvig,Fowler,1994-06-09,M,LV,3,psychological warfare specialist,infiltration
Sherri,Segges,1974-11-02,F,RU,10,infiltration expert,deep cover
Sissy,Simoni,1962-08-10,F,RS,2,rogue hunter,reconnaissance
Hermie,California,2003-11-15,M,ID,2,intelligence analyst,on assignment
