0,1,2,3,4,5,6,7
Padraig,Langsbury,1977-10-23,M,CO,10,underwater specialist,black ops
Rodney,Laverack,1987-05-12,M,MA,1,infiltration expert,psychological operations
Clarissa,Pillington,1960-02-19,F,CN,3,translator,recovery
Mariska,Bordone,1982-08-24,F,ID,2,cyber operative,surveillance
Nonnah,Johnston,1989-12-13,F,NO,4,psychological warfare specialist,under investigation
Hillier,Merfin,1971-04-08,M,CA,2,field operative,active
Stanislaus,Jeandet,1966-03-21,M,PT,5,technical specialist,reserve
Ruddie,Alessandrelli,1962-11-14,M,CN,1,rogue hunter,training
Monte,Fincham,1962-02-23,M,BR,10,survivalist,reserve
Fenelia,Liddiatt,1999-10-09,F,NG,6,rogue hunter,black ops
Lolly,Willerson,1966-01-27,F,LT,3,combat specialist,deep cover
Derrick,Thrasher,1972-10-19,M,CZ,4,cyber operative,under investigation
Edee,Risley,1954-11-01,F,ID,3,counterintelligence agent,infiltration
Guglielma,Capponeer,1970-06-23,F,CN,3,sniffer,deep cover
Nev,Grzegorzewicz,1987-11-01,M,MX,8,demolitions expert,injured
Ailis,Ligertwood,1956-09-06,F,CN,4,cyber operative,under investigation
Ethelred,Belison,1959-02-01,M,PT,5,counterintelligence agent,under investigation
Janel,Renforth,1979-09-13,F,PL,6,asset handler,under investigation
Tedman,Gunthorp,2005-04-13,M,KR,4,counterterrorism specialist,infiltration
Roarke,Jedrzejewski,1973-05-18,M,UA,7,counterintelligence agent,reserve
Jacinda,Confort,1961-09-25,F,NO,4,combat specialist,on assignment
Larissa,Sangwin,1970-02-10,F,ID,7,field operative,reconnaissance
Gray,Light,1964-10-02,M,CN,6,cyber operative,interrogation
Guthry,Churchley,1975-08-12,M,UY,2,underwater specialist,surveillance
Mia,Gamlyn,1971-06-17,F,PH,6,communications specialist,undercover
Koralle,Simmings,1977-02-22,F,GH,1,sniper,infiltration
Don,Gorick,2005-07-28,M,CZ,7,translator,undercover
Graig,Robberecht,2002-12-19,M,PL,2,counterterrorism specialist,reserve
Fletch,Searchwell,1998-01-01,M,ID,8,technical specialist,injured
Elysee,Wildbore,1956-06-14,F,CN,7,undercover agent,recovery
Gaultiero,Hillyatt,1989-08-06,M,RU,5,undercover agent,training
Letta,Easseby,1999-07-02,F,ID,5,communications specialist,training
Frankie,Killner,1996-01-25,M,ID,3,asset handler,intelligence gathering
Ray,Rigbye,1975-02-15,M,SS,7,counterterrorism specialist,interrogation
Araldo,Silliman,1976-06-03,M,MN,4,agent in place,intelligence gathering
Betteann,Bowley,2000-01-31,F,ID,1,cyber operative,technical support
Alane,Vasser,1990-10-30,F,PL,9,psychological warfare specialist,surveillance
Nona,Shercliff,2002-04-01,F,CN,8,intelligence analyst,reconnaissance
Lesly,Halle,1986-11-23,F,PK,2,counterterrorism specialist,on assignment
Etta,Cunah,2004-12-14,F,AO,6,agent in place,infiltration
Cami,Tidridge,1955-07-21,F,ID,5,agent in place,reserve
Diana,Croster,1956-07-14,F,LK,10,demolitions expert,active
Stafford,Wein,1966-06-24,M,PT,7,asset handler,covert diplomacy
Kristos,Kinastan,1978-03-05,M,BR,4,rogue hunter,under investigation
Leroi,McGready,1987-02-01,M,ID,10,intelligence analyst,psychological operations
Reagan,Ruddoch,1991-12-27,M,SE,3,technical specialist,under investigation
Corri,Davidoff,1962-09-28,F,RU,7,negotiation expert,injured
Sisile,Wrighton,1966-07-09,F,CN,10,influence operations specialist,reconnaissance
Angelico,Muck,1966-08-10,M,RU,9,demolitions expert,undercover
Cynthy,Manterfield,2001-07-22,F,PH,2,combat specialist,technical support
Tessi,Slemming,1983-02-08,F,ID,1,influence operations specialist,covert diplomacy
Erna,Challener,1956-11-16,F,CN,9,field operative,black ops
Shelby,Haldane,1990-09-27,F,PL,5,interrogation specialist,surveillance
Rollo,Launchbury,1981-11-14,M,ID,1,intelligence analyst,standby
Perry,Earthfield,1998-03-09,F,NZ,1,undercover agent,reconnaissance
Pearle,Wilkin,1955-06-15,F,BR,7,technical specialist,infiltration
Kerstin,Reilingen,1980-12-04,F,VU,4,intelligence analyst,black ops
Danny,Beumant,1987-12-21,F,CN,6,survivalist,surveillance
Jillana,Fullerlove,1975-05-19,F,RU,3,sniper,on leave
Corrinne,Glanville,1985-05-07,F,CN,8,translator,infiltration
Magdaia,Astin,1956-05-14,F,UA,1,survivalist,surveillance
Fleur,Dickon,1964-01-22,F,PL,3,influence operations specialist,psychological operations
Ollie,Swadlin,1985-12-09,M,BF,6,influence operations specialist,training
Oswell,Peasegood,1954-06-14,M,GR,6,medical specialist,surveillance
Peadar,Sewill,1988-12-14,M,CN,2,cyber operative,training
Darcy,Whitebread,1978-01-28,M,US,10,counterintelligence agent,reserve
Bealle,Baxstar,1975-12-08,M,NG,7,sniffer,infiltration
Sibby,McKissack,1971-08-16,F,ID,4,counterterrorism specialist,intelligence gathering
Kiley,Careless,1981-03-28,M,ID,10,combat specialist,injured
Daisy,McGaffey,1995-11-11,F,ID,2,counterintelligence agent,on leave
Myles,Teasdale-Markie,1994-10-25,M,FI,8,demolitions expert,infiltration
Clyde,Beranek,1960-07-18,M,ID,5,escape and evasion expert,psychological operations
Virgina,McKimm,1985-07-15,F,SE,6,field operative,black ops
Olga,Lisimore,1975-10-26,F,CN,7,combat specialist,active
Ermanno,Ibbotson,1969-01-30,M,SO,2,technical specialist,standby
Linette,Peachment,1978-10-05,F,NL,10,intelligence analyst,intelligence gathering
Normand,Edgson,1959-05-21,M,ID,2,sniper,surveillance
Brittney,Charnick,1987-04-10,F,RU,5,combat specialist,active
Saundra,Bannerman,1960-06-15,M,CZ,10,counterterrorism specialist,undercover
Mychal,Crothers,1988-08-17,M,KP,7,rogue hunter,recovery
Tris,Tight,2005-05-25,M,CN,4,field operative,infiltration
Dalis,Kenwin,1983-11-23,M,SE,6,technical specialist,intelligence gathering
Zia,Ephson,1977-06-24,F,ID,6,counterintelligence agent,covert diplomacy
Milena,Eland,1976-05-12,F,CM,10,escape and evasion expert,on leave
Cathrine,Gerg,1966-12-15,F,CO,4,communications specialist,reconnaissance
Norah,Stonard,1992-12-04,F,LI,8,sniffer,on assignment
Kellsie,Krolak,1954-10-03,F,GR,1,counterterrorism specialist,on leave
Lucio,Davidman,1962-05-26,M,KM,9,asset handler,reconnaissance
Lily,Asquez,2004-12-08,F,ID,3,technical specialist,training
Ginevra,Nickerson,2001-05-21,F,ID,7,cyber operative,undercover
Darda,Almey,1961-08-06,F,MM,10,sniffer,on leave
Carlie,Stockdale,1981-01-24,M,TH,9,underwater specialist,injured
Kipp,Sucre,1980-03-21,F,UA,7,influence operations specialist,intelligence gathering
Paxon,Di Domenico,1974-05-06,M,CA,7,counterintelligence agent,deep cover
Eula,Batchellor,1999-07-11,F,ID,1,escape and evasion expert,injured
Mae,Munnery,1997-11-25,F,VN,4,interrogation specialist,reserve
Son,Carlaw,1968-08-25,M,ID,1,intelligence analyst,active
Kerry,Marieton,1997-06-30,M,CN,10,sniper,black ops
Johan,McDavitt,1998-03-22,M,CN,10,influence operations specialist,surveillance
Garold,Gross,1994-01-05,M,ID,3,communications specialist,reserve
Willabella,Berkery,1970-07-06,F,PL,4,counterintelligence agent,intelligence gathering
Elsey,Dawber,1963-07-13,F,EG,4,undercover agent,interrogation
Jone,Longrigg,1976-07-17,M,BW,4,underwater specialist,on assignment
Duncan,Creggan,1977-07-15,M,PT,8,intelligence analyst,recovery
Casey,Rodger,1987-01-06,M,BR,1,assassin,infiltration
Joyan,Stilgo,1986-05-11,F,SE,9,communications specialist,surveillance
Graham,Verden,1995-10-11,M,RU,8,combat specialist,undercover
Bartholomew,Thornton-Dewhirst,1993-01-06,M,CN,1,infiltration expert,psychological operations
Tani,Zorzenoni,2002-08-31,F,CN,8,infiltration expert,black ops
Mark,Enticott,1993-04-25,M,RU,8,sniffer,intelligence gathering
Dominique,Core,1964-04-02,M,ID,3,interrogation specialist,covert diplomacy
Worthy,Lynnitt,1975-08-04,M,TH,3,agent in place,infiltration
Leann,Piller,1966-04-06,F,NO,8,counterterrorism specialist,intelligence gathering
Batholomew,Impey,1991-09-19,M,PH,3,counterintelligence agent,psychological operations
Daron,How to preserve,1994-10-11,F,ID,4,medical specialist,black ops
Maressa,Patten,1974-03-12,F,ID,6,sniper,psychological operations
Gregorio,Matushevich,1972-10-20,M,SE,6,demolitions expert,intelligence gathering
Forester,Clear,1966-04-28,M,PL,8,undercover agent,under investigation
Drusie,Mariet,1956-06-27,F,PH,1,counterintelligence agent,reserve
Timofei,Marriot,1992-04-05,M,RU,6,technical specialist,surveillance
Tallulah,Lacroutz,1956-08-21,F,PK,7,agent in place,recovery
Eugenie,Klass,1968-11-28,F,BR,7,negotiation expert,under investigation
Reggis,Pontin,2001-11-19,M,GR,1,combat specialist,deep cover
Thomas,Jessope,1968-05-27,M,ID,3,survivalist,infiltration
Meade,Cordeiro,2000-11-29,F,VN,4,interrogation specialist,intelligence gathering
Lucho,Gillies,1969-03-15,M,CN,10,rogue hunter,on leave
Kelsey,Puckinghorne,1976-05-02,M,CN,8,survivalist,reconnaissance
Lou,Plumbe,1955-10-08,M,CN,7,counterintelligence agent,black ops
Shannan,Joseff,1954-12-31,M,SE,1,demolitions expert,standby
Anne-corinne,Stockley,1980-07-09,F,RS,7,infiltration expert,reserve
Shelby,Ablewhite,1996-04-06,M,MU,1,combat specialist,interrogation
Lezlie,Crauford,1986-07-22,F,CI,6,influence operations specialist,interrogation
Rosabella,Ferrulli,1961-09-15,F,PT,6,underwater specialist,interrogation
Carine,Hembry,1958-01-21,F,PT,5,assassin,under investigation
Brooke,McNelis,1961-11-07,M,CM,4,rogue hunter,standby
Rosalie,Bordman,1982-04-03,F,HN,7,interrogation specialist,injured
Artus,Stainfield,1982-11-11,M,SY,1,asset handler,recovery
Woodman,Struijs,1999-05-19,M,TH,3,technical specialist,under investigation
Hurleigh,Chillcot,1964-05-30,M,PL,6,agent in place,black ops
Patton,Rother,2001-03-09,M,ID,2,medical specialist,black ops
Alethea,Kembrey,1986-08-22,F,PT,1,technical specialist,reserve
Ronald,Tripean,1996-11-08,M,ID,9,technical specialist,recovery
Anatola,Langstrath,1972-09-05,F,CN,9,interrogation specialist,infiltration
Shawn,Kesley,1971-03-10,F,ID,5,cyber operative,covert diplomacy
Codie,Rounce,1997-09-22,F,EG,3,cyber operative,intelligence gathering
Dell,Hadgraft,1976-08-15,F,ID,9,underwater specialist,standby
Basile,Vigne,1979-09-22,M,CN,6,sniper,technical support
Fabiano,Rawes,1979-11-29,M,CN,3,rogue hunter,under investigation
Ainslee,Clooney,1957-02-25,F,CN,7,counterintelligence agent,intelligence gathering
Shayna,Harnwell,2001-04-29,F,BR,1,cyber operative,covert diplomacy
Karly,Yakubovics,1997-09-12,F,JP,8,assassin,interrogation
Laverna,Danihel,2001-12-26,F,TH,2,infiltration expert,surveillance
Elyn,Durtnall,1990-02-24,F,FR,9,intelligence analyst,psychological operations
Goober,Bussey,1962-01-18,M,PA,9,psychological warfare specialist,technical support
Bobbe,Lindbergh,1960-07-12,F,YE,4,translator,standby
Bartel,Acaster,1976-05-16,M,YE,8,counterterrorism specialist,deep cover
Willard,Delamere,1975-08-06,M,ID,2,combat specialist,interrogation
Doralynne,Round,1977-08-17,F,NG,7,asset handler,surveillance
Oliy,Bereford,1972-10-25,F,RU,1,interrogation specialist,standby
Daphna,Phuprate,1995-10-24,F,RU,1,influence operations specialist,reconnaissance
Tomkin,Hoggin,1959-08-20,M,PH,8,intelligence analyst,deep cover
Bill,Kelledy,1992-11-14,M,US,8,counterintelligence agent,reconnaissance
Norine,Wren,1957-02-25,F,CN,10,agent in place,deep cover
Tybalt,Josey,1989-10-05,M,CN,6,combat specialist,intelligence gathering
Anne-corinne,Culley,1964-03-24,F,ID,9,negotiation expert,active
Rhianon,Nouch,1976-11-20,F,BR,6,sniffer,on leave
Aluin,Beri,1954-11-29,M,NI,7,asset handler,injured
Orelle,Guyot,1959-01-01,F,SD,3,survivalist,deep cover
Charley,Spilsbury,1990-10-10,M,PH,6,negotiation expert,intelligence gathering
Estell,Mariet,1968-11-16,F,ID,4,translator,under investigation
Stace,de Keep,1964-12-24,F,RU,8,assassin,on leave
Maribeth,Cottisford,1995-08-17,F,NG,10,escape and evasion expert,recovery
Rosie,Stilwell,1957-12-29,F,GB,9,cyber operative,recovery
Jeniece,Heppner,1999-02-28,F,CN,3,psychological warfare specialist,standby
Laurene,Retallack,1974-11-29,F,NO,6,field operative,deep cover
Winifield,Fazackerley,1972-11-10,M,GT,4,agent in place,training
Amata,McCoid,1987-08-01,F,CN,3,sniper,recovery
Holli,Mixworthy,1969-08-16,F,TK,10,communications specialist,injured
Rosella,Orneles,1991-10-06,F,IR,10,asset handler,active
Sophia,Corderoy,1987-10-17,F,JP,8,escape and evasion expert,injured
Bea,Mandal,1981-08-07,F,CN,1,sniffer,under investigation
Conny,Dibdin,1989-08-25,M,CN,6,medical specialist,interrogation
Georgeanne,Clemendot,1978-08-31,F,YE,6,undercover agent,psychological operations
Alano,Gilburt,1963-10-08,M,PL,7,survivalist,infiltration
Wallache,Gallelli,2000-11-30,M,BO,3,survivalist,intelligence gathering
Alexandrina,Dunstall,1965-11-12,F,LU,9,asset handler,standby
Viviene,Gawkes,1972-05-25,F,AR,2,communications specialist,black ops
Druci,Graveson,1978-06-16,F,PH,4,intelligence analyst,training
Marrissa,Brownsell,1997-11-24,F,NG,5,infiltration expert,recovery
Fallon,Syncke,1957-07-27,F,PT,7,asset handler,surveillance
Amberly,Wheeler,1978-11-27,F,FI,4,communications specialist,reserve
Catie,Auchterlonie,1990-01-05,F,CN,1,translator,standby
Austen,Mussen,1973-06-01,M,PH,8,combat specialist,on leave
Vittoria,Cornil,1982-09-30,F,ID,1,asset handler,recovery
Jeffry,Fowle,1984-05-26,M,US,3,sniffer,technical support
Fredek,Dewane,2000-12-05,M,ID,7,communications specialist,interrogation
Tracie,Philcott,1995-09-12,M,US,2,intelligence analyst,reserve
Ludvig,Grimster,1988-03-05,M,ID,9,translator,covert diplomacy
Licha,Brasier,1964-07-28,F,CN,2,interrogation specialist,undercover
Wood,Wattinham,1973-04-26,M,PH,7,combat specialist,active
Cacilia,Sales,1960-08-16,F,KZ,3,underwater specialist,surveillance
Jenda,Woffenden,1955-07-08,F,LT,10,infiltration expert,interrogation
Sadella,Gleadhell,1983-10-10,F,CN,4,underwater specialist,covert diplomacy
Piotr,Ragate,1955-06-29,M,PH,8,technical specialist,reconnaissance
Christophorus,Kearton,1996-02-11,M,PL,8,combat specialist,reserve
Sibley,Collet,1991-04-23,F,ID,9,negotiation expert,active
Sax,Tweede,2003-01-04,M,US,9,intelligence analyst,black ops
Cordy,Cleworth,2005-03-02,M,DM,3,sniffer,black ops
Cort,Arents,2000-06-07,M,ID,10,sniper,technical support
Ricard,Minerdo,1993-11-14,M,GE,4,counterterrorism specialist,interrogation
Fifi,Ciccone,2005-11-06,F,AR,9,influence operations specialist,on assignment
Renae,Pioli,2000-05-09,F,PH,4,field operative,infiltration
Guglielmo,Semple,1995-07-08,M,LK,7,assassin,on assignment
