0,1,2,3,4,5,6,7
Elsey,Alliban,1999-06-01,F,CO,6,cyber operative,black ops
Baily,Jesty,2001-02-28,M,PT,5,infiltration expert,reserve
Gilberto,Rymell,1975-09-21,M,PT,1,counterintelligence agent,interrogation
Willdon,Porkiss,1968-09-27,M,UA,5,undercover agent,injured
Abraham,Grigoletti,1967-07-21,M,RU,8,assassin,reconnaissance
Cecilius,Jaynes,2005-02-15,M,CN,7,infiltration expert,psychological operations
Pearce,Atcheson,1981-10-04,M,PH,1,counterterrorism specialist,under investigation
Bunny,Mulbery,1977-10-14,F,ID,5,influence operations specialist,black ops
Maegan,Helis,1997-05-04,F,EC,4,sniffer,covert diplomacy
Martie,Jozwicki,1989-11-19,M,TH,9,counterterrorism specialist,standby
Diandra,Gomersal,1961-04-03,F,CN,3,counterterrorism specialist,technical support
Gilly,Birchenough,1960-06-13,F,MZ,8,sniper,training
Loise,Wathey,1999-01-02,F,RU,7,rogue hunter,intelligence gathering
Eartha,Aspall,1963-03-02,F,ID,8,counterterrorism specialist,interrogation
Joyan,Bursnall,1988-01-19,F,MX,6,rogue hunter,recovery
Elissa,Solomon,2000-06-24,F,AR,8,sniffer,black ops
Virgilio,Spittle,1968-05-01,M,MX,7,combat specialist,under investigation
Eduardo,Haycroft,1958-05-16,M,DE,4,negotiation expert,on assignment
Renato,Ickowicz,1976-10-29,M,AM,5,influence operations specialist,surveillance
Eugenia,Pickton,1960-09-30,F,CN,2,interrogation specialist,training
Thedrick,Glawsop,1967-09-18,M,ID,2,cyber operative,active
Feodor,Pettko,1999-04-29,M,RU,3,field operative,interrogation
Verina,Eliaz,2000-01-06,F,LK,8,medical specialist,interrogation
Teddie,Beamson,1984-01-11,F,ID,1,survivalist,reserve
Robinett,Trowell,1972-07-30,F,TH,7,survivalist,black ops
Dylan,Windaybank,1991-03-21,M,CN,8,intelligence analyst,covert diplomacy
George,Pittle,2005-10-18,F,PH,3,interrogation specialist,on leave
Don,Offen,1984-09-29,M,TH,6,technical specialist,on assignment
Byrle,Doughton,1969-05-02,M,CN,2,combat specialist,reconnaissance
Martie,Simms,1988-11-13,M,CN,6,escape and evasion expert,injured
Dara,Snelgrove,1972-11-14,F,US,7,influence operations specialist,reserve
Babette,Harries,2000-09-12,F,ID,8,counterterrorism specialist,psychological operations
Kari,Alonso,2005-11-26,F,ID,7,influence operations specialist,intelligence gathering
Blair,Demke,1963-03-31,F,PK,8,communications specialist,under investigation
Blane,Terrans,1979-06-05,M,CN,10,escape and evasion expert,reserve
Corbin,Stickels,1969-07-11,M,BY,1,counterterrorism specialist,standby
Culley,Heckner,1966-11-04,M,CN,4,asset handler,under investigation
Avery,Hallen,1958-01-07,M,PS,3,translator,on assignment
Cosme,Zorzin,1971-04-06,M,ID,10,rogue hunter,standby
Ellsworth,Packe,2004-03-03,M,PH,6,sniper,surveillance
Boyce,Reimer,1966-09-18,M,ET,8,sniper,reserve
Hunfredo,Lemerle,1993-01-19,M,CN,1,asset handler,interrogation
Reta,Hewell,1978-11-24,F,MX,10,sniffer,on assignment
Pebrook,Siddele,1980-09-07,M,PL,6,medical specialist,technical support
Leticia,Phipps,1980-11-19,F,AR,9,technical specialist,reconnaissance
Thaddus,Bignold,1983-02-08,M,PT,5,intelligence analyst,standby
Andrea,Copley,1985-05-25,F,ID,4,negotiation expert,technical support
Ben,Frackiewicz,1961-02-15,M,PH,4,rogue hunter,black ops
Domenic,Darmody,1992-12-10,M,JP,3,demolitions expert,deep cover
Izzy,Baszkiewicz,1954-05-29,M,FR,7,counterterrorism specialist,covert diplomacy
Heall,Maddinon,1991-10-23,M,PL,4,intelligence analyst,deep cover
Domeniga,Grafom,1962-05-10,F,PT,8,technical specialist,reconnaissance
Jon,Tresise,1984-06-15,M,IE,3,technical specialist,infiltration
Pace,Betjeman,1987-02-07,M,FR,8,interrogation specialist,deep cover
Mariann,Murname,1979-11-30,F,PH,1,sniper,standby
Eduard,Bullivent,1970-09-22,M,CN,9,interrogation specialist,black ops
Geneva,MacCostye,2002-03-22,F,CN,5,agent in place,under investigation
Kizzie,Dalley,2005-10-07,F,ID,6,combat specialist,deep cover
Victor,McNaughton,1971-11-08,M,TH,6,assassin,psychological operations
Gigi,Almack,1995-05-30,F,CN,1,field operative,black ops
Emelia,Harbison,1996-10-23,F,ES,6,cyber operative,reserve
Mickey,De Brett,1961-10-26,M,ID,3,negotiation expert,undercover
Muriel,Dando,2002-03-11,F,PH,2,negotiation expert,psychological operations
Letizia,Gouldstraw,1996-09-10,F,PH,3,demolitions expert,undercover
Eilis,Laudham,1983-02-04,F,ID,4,communications specialist,injured
Aron,Kneesha,1971-04-14,M,HR,3,cyber operative,covert diplomacy
Tonie,Van der Brugge,1990-12-09,F,PS,2,counterterrorism specialist,interrogation
Hiram,Aveyard,2004-07-23,M,CN,7,negotiation expert,psychological operations
Cherilyn,Niset,2002-12-28,F,TH,4,counterterrorism specialist,reconnaissance
Krisha,Swire,1973-09-21,M,CN,5,sniffer,recovery
Torrie,Matanin,2002-11-28,F,RU,9,sniffer,intelligence gathering
Ara,Giller,1976-03-16,F,MX,1,medical specialist,deep cover
Monica,Depka,1959-04-27,F,CN,4,influence operations specialist,surveillance
Gabrila,Grenshields,1992-08-13,F,CN,10,field operative,deep cover
Vale,Lickorish,1995-12-03,M,PH,7,demolitions expert,covert diplomacy
Cristal,Simoncini,1977-06-17,F,SE,7,technical specialist,standby
Bentley,Poytres,1969-08-23,M,RU,8,survivalist,on assignment
Swen,Dahlbom,1971-06-23,M,SO,8,medical specialist,reserve
Eric,Labeuil,1954-12-14,M,UA,6,escape and evasion expert,on assignment
Matty,Fountaine,1964-04-21,M,VE,5,sniffer,reserve
Frasier,Shall,1955-05-15,M,CN,10,medical specialist,on assignment
Beitris,Dorrity,1997-06-01,F,CZ,2,intelligence analyst,infiltration
Giselbert,Filippov,1970-10-10,M,CN,7,survivalist,on leave
Danielle,Laurenceau,1972-04-01,F,AR,9,combat specialist,on assignment
Basilio,Longthorne,2000-05-29,M,CN,3,medical specialist,under investigation
Dayle,Liepina,1962-09-21,F,US,10,influence operations specialist,psychological operations
Antoinette,Oldknow,1966-04-11,F,CN,9,rogue hunter,on assignment
Mignon,Kift,1978-09-03,F,UA,6,underwater specialist,technical support
Dur,Glander,1990-08-22,M,JP,9,medical specialist,reconnaissance
Blair,Jelliman,1981-07-30,M,RU,1,infiltration expert,on assignment
Bill,Scapelhorn,1955-10-14,F,IR,7,counterterrorism specialist,intelligence gathering
Ciro,Cormode,1965-06-25,M,CN,10,communications specialist,intelligence gathering
Cati,Headly,1985-04-01,F,CN,8,survivalist,on leave
Astra,Simkins,1956-08-27,F,PH,3,survivalist,black ops
Lazarus,Farron,1954-11-10,M,ID,4,interrogation specialist,recovery
Tally,Hannaway,1997-07-05,M,ID,4,negotiation expert,reconnaissance
Jerrold,Adamski,2000-08-06,M,VU,5,agent in place,standby
Jdavie,Atlay,1994-06-21,M,ZM,7,field operative,interrogation
Francis,Whitmell,1972-08-09,M,PL,10,negotiation expert,infiltration
Karlie,Kenryd,1961-05-30,F,RU,5,negotiation expert,surveillance
Cordie,Catford,1991-10-16,M,PS,5,assassin,psychological operations
Claire,Cran,2000-03-19,F,ID,4,sniffer,active
Prent,Kidd,2002-03-27,M,UA,9,underwater specialist,on assignment
Callida,Poetz,1962-05-23,F,TZ,3,underwater specialist,technical support
Bartel,Mouser,1982-01-27,M,CN,5,communications specialist,active
Monte,Elsegood,1961-06-12,M,CD,8,field operative,black ops
Amitie,McGarrahan,1999-07-13,F,AZ,4,cyber operative,reserve
Sigmund,Hounsom,1956-08-19,M,CN,3,technical specialist,under investigation
Clayborne,Hannigan,1956-07-18,M,CN,6,escape and evasion expert,under investigation
Selie,Ingrey,1959-04-01,F,FR,2,cyber operative,deep cover
Ettore,Meak,1993-05-26,M,PT,2,underwater specialist,training
Kathryne,Offa,1961-09-03,F,AF,2,undercover agent,reconnaissance
Algernon,Fanshawe,1990-12-26,M,CN,5,interrogation specialist,training
Monika,Elderkin,1956-07-11,F,GE,1,rogue hunter,training
Courtnay,Elloy,1961-03-09,M,ID,9,asset handler,on leave
Filippo,Midghall,1964-08-27,M,RU,1,undercover agent,technical support
Jessi,Girault,1955-05-26,F,ID,6,asset handler,technical support
Hyacinthe,Bracchi,1983-10-24,F,KE,3,undercover agent,black ops
Bernete,Samarth,1965-04-28,F,ID,10,asset handler,covert diplomacy
Catlaina,Stockin,1957-06-14,F,KR,1,counterterrorism specialist,reserve
Jeremias,Smee,1971-05-20,M,ID,4,underwater specialist,interrogation
Barron,Leap,1963-03-25,M,CO,7,counterterrorism specialist,on leave
Gregory,Vinker,1966-08-09,M,PL,7,asset handler,intelligence gathering
Renaldo,Espine,1986-11-12,M,FR,4,interrogation specialist,on assignment
Loree,Zouch,1969-08-04,F,RU,8,counterintelligence agent,injured
Deana,Le Blond,1955-08-09,F,PT,6,interrogation specialist,interrogation
Kare,Paffley,1992-11-12,F,PL,1,survivalist,undercover
Editha,Timbridge,1988-04-17,F,UA,6,medical specialist,injured
Abagail,Tuck,1977-12-28,F,CN,4,sniper,training
Jolee,Mungin,1999-12-04,F,KR,6,cyber operative,undercover
Jimmie,Yashin,1975-01-20,M,RU,3,counterterrorism specialist,psychological operations
Evelyn,Vizard,1973-05-16,F,HU,3,interrogation specialist,black ops
Bordy,Wenn,1954-11-08,M,US,4,counterintelligence agent,standby
Diego,Farey,1956-05-20,M,PS,7,influence operations specialist,infiltration
Robbert,Grundwater,1974-08-09,M,PL,1,agent in place,active
Verge,Esley,1985-01-15,M,CU,10,rogue hunter,active
Way,Cubbini,1988-01-25,M,CN,8,psychological warfare specialist,interrogation
Aguistin,Lovell,1993-02-14,M,IE,7,interrogation specialist,technical support
Brion,Minet,1960-05-31,M,CU,3,medical specialist,injured
Mariel,England,1965-02-25,F,HR,8,medical specialist,standby
Wallache,Haythorne,1994-07-30,M,AZ,10,communications specialist,reconnaissance
Darrel,Bernlin,1960-01-30,M,LB,6,psychological warfare specialist,infiltration
Evelyn,Schoenfisch,1970-10-03,F,UA,6,communications specialist,training
Waylen,Lowden,1967-05-13,M,CN,7,intelligence analyst,reserve
Darnell,Reinert,1979-07-12,M,NG,10,cyber operative,technical support
Sioux,Carvell,1960-08-17,F,CN,10,demolitions expert,black ops
Yevette,Durdle,1975-11-11,F,RU,9,counterintelligence agent,on leave
Leia,Mill,1962-12-31,F,KZ,6,assassin,reserve
Corie,Bonnet,1992-03-26,F,PT,1,sniper,injured
Thorn,Kitchingham,1983-02-24,M,RU,9,sniffer,covert diplomacy
Luciano,Stearn,1991-11-04,M,CN,8,escape and evasion expert,psychological operations
Zaria,Bowen,2001-01-02,F,AR,3,cyber operative,training
Mahala,Ebi,2001-10-04,F,PL,6,sniffer,undercover
Clarinda,Albarez,1974-11-29,F,PL,8,asset handler,training
Neely,Noni,1996-02-15,F,PE,9,underwater specialist,deep cover
Timi,Mosby,1991-06-10,F,CR,7,assassin,intelligence gathering
Sibylla,Top,1996-09-06,F,RU,2,technical specialist,on leave
Eb,Sawell,1979-07-04,M,CN,4,sniper,black ops
Ellene,Skirling,1972-07-16,F,CO,2,technical specialist,infiltration
Abeu,O'Looney,1982-04-25,M,ID,5,demolitions expert,reserve
Davidde,Woodland,1966-04-10,M,SY,4,infiltration expert,training
Cory,Ingarfill,2000-03-26,F,CN,4,combat specialist,intelligence gathering
Giorgio,Pilgram,1995-04-26,M,BJ,8,intelligence analyst,standby
Seymour,Clitsome,1991-11-28,M,RU,10,technical specialist,on leave
Hayden,Gerok,1954-11-10,M,ID,6,undercover agent,psychological operations
Alex,Elcoat,2001-07-28,M,ID,3,assassin,surveillance
Mary,Blackledge,1985-08-11,F,RU,3,undercover agent,surveillance
Viole,Rame,1987-07-05,F,PT,3,combat specialist,deep cover
Lyman,Halbert,1986-09-06,M,PH,10,escape and evasion expert,covert diplomacy
Granger,Kubicek,1982-05-28,M,ID,9,agent in place,interrogation
Andra,Chillistone,1971-03-23,F,CN,3,communications specialist,reserve
Corine,Romaines,1958-04-12,F,KZ,1,assassin,interrogation
Cosimo,Fernley,2001-02-04,M,CN,4,influence operations specialist,standby
Bartlet,Simpson,1999-01-02,M,CN,5,influence operations specialist,technical support
Honor,Hryniewicz,1970-01-30,F,BD,5,counterintelligence agent,recovery
Salem,Vandenhoff,1994-02-12,M,CN,5,interrogation specialist,reserve
Casper,Gounel,1968-06-18,M,IR,4,agent in place,intelligence gathering
Aila,Pulford,1996-06-01,F,CN,8,infiltration expert,injured
Bethany,Uc,1966-12-29,F,PL,6,counterterrorism specialist,reconnaissance
Wandie,Bilyard,1982-10-22,F,ID,3,escape and evasion expert,standby
Lorita,De Blase,1967-01-23,F,US,2,psychological warfare specialist,recovery
Griswold,Coutts,1963-09-02,M,HR,2,intelligence analyst,technical support
Gilbertina,Doddemeede,1963-10-26,F,BR,8,infiltration expert,active
Violante,Faich,1968-02-25,F,ID,1,psychological warfare specialist,under investigation
Emmet,Kirimaa,1961-08-25,M,SE,3,psychological warfare specialist,reconnaissance
Sherill,Handslip,1985-11-21,F,ID,1,field operative,black ops
Jenni,Rosser,1969-05-18,F,JP,1,undercover agent,recovery
Libbi,Bonaire,1972-08-08,F,PT,5,survivalist,undercover
Sandye,Thumim,1959-04-10,F,PL,10,infiltration expert,psychological operations
Car,Fussen,2002-05-25,M,BY,1,influence operations specialist,on leave
Randene,Aronow,1963-09-01,F,FI,1,underwater specialist,undercover
Loreen,Filoniere,1988-01-24,F,ID,3,negotiation expert,under investigation
Donavon,Sheers,1994-06-12,M,JM,8,interrogation specialist,surveillance
Johann,Boxer,1990-09-09,M,CZ,9,infiltration expert,psychological operations
Crichton,Ziebart,1981-06-12,M,UG,6,intelligence analyst,active
Jaine,Townson,1985-07-09,F,PT,5,infiltration expert,active
Matthiew,Boules,1990-06-20,M,CN,7,interrogation specialist,injured
Chico,Blew,2006-01-20,M,PH,2,assassin,surveillance
Ariel,Raubheim,1992-06-09,F,KW,2,cyber operative,black ops
Diane,Meakes,1959-09-30,F,HR,6,counterintelligence agent,recovery
Sharron,Slott,1985-04-20,F,PT,3,influence operations specialist,black ops
Tuckie,Juszczak,2001-06-29,M,PT,8,counterintelligence agent,intelligence gathering
Thayne,Jenno,1969-05-10,M,PH,2,demolitions expert,recovery
Wally,Hoxey,1993-02-06,F,PK,1,undercover agent,reserve
Orv,Bratch,1995-08-01,M,TN,3,sniper,psychological operations
Arlyn,Flippen,1969-10-01,F,CN,3,cyber operative,technical support
Shadow,Coan,1960-12-30,M,GR,2,rogue hunter,surveillance
Kelby,Handyside,1981-07-23,M,GR,5,undercover agent,undercover
Shep,McPhelim,1986-02-27,M,CN,1,underwater specialist,reconnaissance
Maryjo,Light,1972-03-16,F,CN,3,agent in place,standby
Corrie,Breckell,1964-05-13,F,CN,3,medical specialist,technical support
