0,1,2,3,4,5,6,7
Willetta,Kinnier,1966-10-13,F,PT,5,communications specialist,surveillance
Kassia,Leamon,1990-05-24,F,PT,8,escape and evasion expert,recovery
Dorolisa,Frayling,1975-03-10,F,VE,5,survivalist,injured
Sunny,Marsters,1972-11-12,F,SE,4,asset handler,infiltration
Berget,Dreng,1987-03-13,F,CN,6,demolitions expert,under investigation
Jolee,Cullinan,1991-06-16,F,SE,1,negotiation expert,recovery
Jamey,Raleston,1986-06-23,M,BR,6,underwater specialist,reserve
Ann-marie,Devonshire,1995-06-07,F,CN,6,technical specialist,infiltration
Keelby,Dillingham,1965-02-07,M,EG,3,negotiation expert,infiltration
Oneida,Benterman,1983-12-22,F,PE,2,communications specialist,under investigation
Pail,Hewell,1971-11-22,M,GR,7,agent in place,psychological operations
Marina,Haitlie,1998-01-14,F,UY,9,sniper,psychological operations
Kendrick,Woodes,1961-02-07,M,PH,4,combat specialist,reconnaissance
Amy,Asp,1982-02-12,F,US,2,asset handler,deep cover
Dwayne,Coltart,1969-06-22,M,PT,6,counterterrorism specialist,under investigation
Kirbie,Libbie,1962-02-04,F,PH,8,technical specialist,infiltration
Harald,Castanos,1996-03-16,M,CN,8,translator,surveillance
Jervis,Swatridge,1996-08-22,M,US,2,undercover agent,deep cover
Martie,Sudy,1985-10-07,M,CN,5,combat specialist,on assignment
Joyce,Yitshak,1973-12-15,F,PT,7,sniper,on leave
Lib,Brierley,2000-05-31,F,FR,3,agent in place,training
Isahella,Clemmen,1972-12-27,F,CN,4,infiltration expert,recovery
Nicol,Hinchon,1989-08-19,M,CN,10,rogue hunter,active
Brennan,Winnett,2000-12-02,M,MZ,8,psychological warfare specialist,undercover
Alford,Pantling,1960-12-07,M,ZM,7,sniper,deep cover
Misty,Bramhall,1976-06-10,F,PT,2,cyber operative,under investigation
Hugh,Desantis,1988-09-16,M,ID,4,interrogation specialist,black ops
Jerrine,Burkman,1976-04-09,F,ML,8,counterterrorism specialist,reserve
Merill,Antley,1970-10-11,M,SE,4,rogue hunter,on assignment
Arel,Sinderland,1985-05-17,M,CN,9,demolitions expert,interrogation
Marcel,Stannah,1967-03-24,M,SE,3,assassin,black ops
Peggy,Heap,1998-08-04,F,ID,4,asset handler,deep cover
Annabal,Yele,1967-05-18,F,CN,7,rogue hunter,training
Faydra,Celiz,2001-11-04,F,US,5,agent in place,covert diplomacy
Stephen,Hitcham,1969-03-28,M,AR,6,intelligence analyst,intelligence gathering
Bernice,Storry,2002-08-02,F,JP,10,intelligence analyst,reserve
Virgie,D'Avaux,1990-08-11,M,TH,10,survivalist,intelligence gathering
Persis,Nijssen,1955-09-30,F,CO,4,negotiation expert,technical support
Davey,Fussell,1997-05-18,M,ID,4,technical specialist,reserve
Siusan,LLelweln,1964-12-25,F,BR,8,counterterrorism specialist,active
Syd,Puden,1962-05-04,M,BR,3,influence operations specialist,undercover
Katalin,Robson,1975-11-13,F,RU,8,technical specialist,standby
Granthem,Matuszak,1970-05-11,M,BR,3,sniffer,technical support
Marci,Hanbridge,1969-04-28,F,ID,8,negotiation expert,under investigation
Brianne,Jindacek,2003-08-31,F,ID,6,combat specialist,training
Ardyce,Nottingham,1959-04-15,F,PH,6,sniper,reconnaissance
Breena,Scotcher,1982-07-21,F,PL,2,cyber operative,undercover
Lottie,Deas,1957-12-15,F,CN,2,escape and evasion expert,reserve
Tova,Exley,1960-09-02,F,US,4,field operative,psychological operations
Barbee,Holligan,1969-02-27,F,RU,10,cyber operative,technical support
Efren,Slowgrave,1991-02-09,M,CN,2,sniper,recovery
Stacy,Berrow,1997-04-15,M,CA,7,negotiation expert,standby
Tonye,Dansey,1971-05-16,F,CN,1,medical specialist,under investigation
Ancell,Osanne,1999-02-20,M,CO,7,cyber operative,training
Cale,Gretton,1977-06-07,M,HR,4,survivalist,technical support
Ransom,McGahey,1969-10-27,M,IQ,6,interrogation specialist,reserve
Cathe,Jahndel,1993-01-09,F,MX,2,undercover agent,covert diplomacy
Park,Dominici,1965-01-27,M,CN,4,field operative,recovery
Dennie,Belding,1954-11-07,M,PH,9,interrogation specialist,covert diplomacy
Papagena,Dobrowolski,1966-01-16,F,ID,4,intelligence analyst,black ops
Derek,Christofe,1959-05-01,M,CA,4,assassin,infiltration
Gianni,Yole,1999-04-12,M,CN,7,underwater specialist,recovery
Laney,Gerrey,1966-08-06,M,ID,4,psychological warfare specialist,on assignment
Hermione,Carragher,2004-10-04,F,PT,9,demolitions expert,covert diplomacy
Billi,Bremond,1998-04-14,F,MN,9,psychological warfare specialist,under investigation
Dione,Yakubovich,1957-08-28,F,RS,2,combat specialist,on assignment
Carrie,Sainsbury-Brown,2001-09-22,F,NG,4,cyber operative,psychological operations
Sallyanne,Melwall,2003-09-26,F,CN,4,survivalist,recovery
Ericka,Harley,1976-06-21,F,PH,8,intelligence analyst,interrogation
Mireielle,McGarrahan,1972-12-13,F,NL,2,medical specialist,covert diplomacy
Adela,Kilmister,1963-01-20,F,CN,6,agent in place,deep cover
Morie,Pember,1967-01-14,M,CI,4,rogue hunter,on assignment
Rainer,Marsh,1972-07-26,M,PS,1,medical specialist,intelligence gathering
Nathanael,Poone,2005-12-18,M,RU,6,negotiation expert,standby
Hillel,Storr,1985-03-01,M,BR,7,asset handler,covert diplomacy
Dev,Wingrove,1999-01-10,M,ML,2,communications specialist,recovery
Colline,Semon,1956-05-30,F,ID,8,field operative,under investigation
Idalina,Hoult,1978-03-12,F,RU,8,combat specialist,covert diplomacy
Stefano,Hardison,2003-12-25,M,GR,4,demolitions expert,interrogation
Lamont,Pigney,1976-11-24,M,CZ,10,combat specialist,technical support
Payton,Gladeche,2000-08-27,M,TH,4,demolitions expert,injured
Esme,Medlen,2001-01-07,F,SE,5,undercover agent,infiltration
Roda,de Grey,1990-03-06,F,CN,7,cyber operative,technical support
Peirce,Ivantyev,2003-06-24,M,CZ,3,psychological warfare specialist,deep cover
Ingelbert,Glawsop,1966-12-08,M,PH,9,cyber operative,under investigation
Avictor,Garfitt,1972-01-12,M,AR,4,underwater specialist,undercover
Brockie,Shurrocks,1967-07-10,M,ID,1,combat specialist,psychological operations
Torin,Carpmile,1957-01-16,M,GM,6,psychological warfare specialist,active
Velvet,Dedden,1990-01-25,F,CO,4,psychological warfare specialist,active
Mord,Rein,1983-10-26,M,ID,3,agent in place,surveillance
Rosella,Ranvoise,2005-08-08,F,PK,10,translator,standby
Kirbie,Grout,1989-01-05,F,PE,1,asset handler,infiltration
Alleyn,Halmkin,1994-04-27,M,AU,5,interrogation specialist,black ops
Duff,Stubbings,1977-03-30,M,ID,6,underwater specialist,reconnaissance
Olivie,Cranstoun,1977-04-05,F,SE,9,rogue hunter,technical support
Lorinda,Jochanany,1974-09-25,F,PH,7,sniffer,active
Noll,Shreeves,1989-03-31,M,TH,8,cyber operative,reserve
Amandi,Dinnis,1954-06-16,F,SE,7,survivalist,injured
Audry,Sutlieff,2003-12-25,F,MA,6,sniper,covert diplomacy
Starlene,Bendig,1957-05-29,F,RU,5,communications specialist,technical support
Zared,Olivelli,1969-08-18,M,FR,5,escape and evasion expert,technical support
Gibby,Ragsdall,1959-11-12,M,CN,7,sniper,infiltration
Chelsy,Jelk,1982-12-18,F,CN,8,interrogation specialist,technical support
Pat,Nan Carrow,1960-08-03,F,SY,7,sniper,recovery
Herold,Finder,1982-03-29,M,FR,1,agent in place,training
Sukey,Murkus,1963-01-09,F,BD,5,intelligence analyst,injured
Uriel,Waslin,1980-05-08,M,CZ,1,intelligence analyst,recovery
Mick,Moyce,1990-06-30,M,BR,5,sniper,black ops
Kyle,Abella,1985-02-11,F,US,6,field operative,psychological operations
Dasha,Linnell,2000-02-16,F,WS,5,communications specialist,reconnaissance
Ellis,Hedgeman,1962-03-07,M,CN,9,asset handler,on leave
Chastity,Goodisson,1987-01-24,F,AR,10,technical specialist,injured
Carlene,Teresia,1957-06-19,F,GT,5,underwater specialist,surveillance
Antonino,Kieran,1957-09-20,M,PH,4,negotiation expert,infiltration
Jabez,Jemmett,2001-01-05,M,PT,10,sniper,under investigation
Ciro,Wilkowski,1977-01-09,M,ID,5,translator,undercover
Mose,Trenam,1983-07-03,M,NO,6,communications specialist,standby
Elfrieda,Vasentsov,1987-11-26,F,ID,8,medical specialist,injured
Trevar,Yair,1980-05-09,M,CO,4,interrogation specialist,under investigation
Fernande,Northleigh,1957-01-30,F,RU,9,sniper,deep cover
Tierney,Tolland,1965-04-20,F,BA,6,technical specialist,deep cover
Shauna,Dauney,1980-04-12,F,CN,3,communications specialist,psychological operations
Diahann,Sooper,1978-09-05,F,PL,4,rogue hunter,injured
Beltran,Blunn,1968-07-02,M,PH,6,survivalist,interrogation
Efrem,Leafe,1989-03-08,M,AR,8,cyber operative,intelligence gathering
Jobina,Blabey,1978-02-11,F,PH,2,intelligence analyst,standby
Birgitta,Aucourte,1967-06-03,F,NG,10,agent in place,reserve
Tedd,Harcombe,1988-07-17,M,IE,6,cyber operative,under investigation
Brooks,Burnsides,1994-09-25,M,YE,7,agent in place,surveillance
Nonah,Bevans,1976-11-21,F,PH,3,rogue hunter,under investigation
Gilbertine,Labrow,1982-07-17,F,FR,9,intelligence analyst,reserve
Nealon,Fishlee,1962-10-01,M,SE,8,agent in place,infiltration
Dian,Impey,1982-05-09,F,CN,7,counterterrorism specialist,infiltration
Lyon,Heugh,1983-10-15,M,CN,1,combat specialist,black ops
Nanon,Egalton,2002-02-02,F,SD,3,translator,on leave
Lilli,Northwood,1989-02-19,F,AR,4,interrogation specialist,training
Ambros,Alphonso,1983-07-14,M,CN,3,agent in place,training
Nappy,Eard,1954-01-30,M,ID,7,escape and evasion expert,reconnaissance
Laetitia,Jojic,1988-07-01,F,TH,3,interrogation specialist,reserve
Jodie,Kmicicki,1993-12-05,F,US,4,survivalist,reconnaissance
Eldon,Guarnier,1979-08-13,M,ZA,10,assassin,undercover
Wolf,Tomala,1993-09-25,M,CO,7,influence operations specialist,covert diplomacy
Taber,Vayne,1984-07-24,M,MA,1,influence operations specialist,training
Jacqui,Cuttles,1954-04-22,F,RU,7,counterterrorism specialist,standby
Arda,Raybould,1996-10-08,F,CN,3,assassin,on assignment
Kliment,Clemow,1970-06-21,M,BY,9,influence operations specialist,covert diplomacy
Laurice,Geeson,1963-08-13,F,CN,9,medical specialist,active
Mariette,Sowden,1996-02-03,F,ID,1,field operative,training
Mil,Sodor,2005-09-14,F,US,6,counterterrorism specialist,technical support
Callida,Licciardo,1963-08-14,F,CN,3,undercover agent,injured
Andris,Benting,2001-01-18,M,ET,1,rogue hunter,undercover
Lev,Rough,1962-04-27,M,LV,5,field operative,psychological operations
Ashely,Robez,1987-11-03,F,RU,6,counterterrorism specialist,injured
Hercule,Marrion,1998-12-28,M,SE,2,counterterrorism specialist,on leave
Ilario,Borne,1994-07-16,M,CA,8,psychological warfare specialist,psychological operations
Dulsea,Stickney,1973-11-09,F,PH,10,sniffer,intelligence gathering
Diana,Folomkin,2005-05-31,F,ID,4,asset handler,deep cover
Gwenni,McVee,1977-03-24,F,SE,6,medical specialist,deep cover
Jillane,Pavia,1989-02-18,F,NG,1,cyber operative,recovery
Caryn,Ashburner,1976-03-19,F,ID,10,translator,recovery
Alexandro,Rattray,2000-10-17,M,HN,5,counterterrorism specialist,reconnaissance
Uri,Fidelus,1969-09-28,M,UA,10,rogue hunter,interrogation
Melany,Wenban,1960-11-28,F,HT,7,combat specialist,black ops
Myrle,Asee,1997-05-16,F,BR,9,cyber operative,on assignment
Thorin,McMenemy,1955-04-30,M,CN,2,influence operations specialist,active
Tessie,Danbi,1958-11-06,F,CN,2,field operative,standby
Cecelia,Gayther,1999-01-05,F,CN,8,communications specialist,injured
Rosina,Hasselby,1975-09-30,F,CN,1,counterintelligence agent,technical support
Cam,Redemile,1961-09-14,M,JP,6,assassin,on assignment
Aylmar,Addionisio,1992-11-17,M,ID,5,technical specialist,covert diplomacy
Emalee,Exon,1960-12-09,F,PL,7,communications specialist,covert diplomacy
Minna,Lerwell,1988-10-25,F,CN,2,medical specialist,technical support
Wendi,Tuft,1988-07-26,F,US,6,technical specialist,active
Sorcha,Abrashkin,1975-11-19,F,CN,9,rogue hunter,recovery
Francisca,Vizor,1955-10-25,F,ID,9,rogue hunter,on leave
Luelle,Royds,1991-12-23,F,MT,3,infiltration expert,undercover
Lesli,Chirm,1987-02-02,F,DE,4,sniffer,surveillance
Leopold,Brend,1994-04-15,M,CN,7,influence operations specialist,on assignment
Rutger,Slocumb,1992-12-11,M,CA,4,counterterrorism specialist,intelligence gathering
Marris,Fulun,1955-06-25,F,LV,4,undercover agent,covert diplomacy
Rosina,Londsdale,1998-02-11,F,MX,5,influence operations specialist,deep cover
Adelbert,Shepland,1976-04-02,M,PS,10,psychological warfare specialist,reconnaissance
Starlin,Oakden,1997-07-03,F,MX,5,combat specialist,deep cover
Shalom,Brockest,1986-03-24,M,ID,4,underwater specialist,recovery
Giovanna,Diaper,1981-02-06,F,BY,7,psychological warfare specialist,covert diplomacy
Berti,Candie,1958-03-10,M,PL,9,communications specialist,on assignment
Baldwin,Worley,1955-01-10,M,CN,6,agent in place,reconnaissance
Annabell,Wardlaw,1981-09-04,F,ID,5,undercover agent,surveillance
Carmelita,Napoli,1981-11-24,F,AZ,1,asset handler,psychological operations
Kimberly,Weathey,2002-10-26,F,CN,9,assassin,injured
Clemence,Wyper,1960-10-31,F,UA,4,cyber operative,on leave
Randolf,Salsberg,1986-11-04,M,EG,6,counterintelligence agent,covert diplomacy
Donall,Daburn,1966-05-03,M,ET,3,psychological warfare specialist,on leave
Fletch,Copo,1981-02-26,M,FR,5,assassin,on leave
Carce,Pala,1984-01-19,M,PE,3,demolitions expert,standby
Myrtle,Shimony,1978-05-14,F,ID,7,counterterrorism specialist,recovery
Carin,Ketchaside,1958-11-11,F,PH,9,sniper,active
Andromache,Bucklan,1996-07-27,F,PL,5,infiltration expert,psychological operations
Hugibert,Langan,1959-09-10,M,ID,3,cyber operative,training
Florentia,Faughny,1974-02-26,F,ID,5,technical specialist,infiltration
Josh,Hitschke,1957-11-04,M,CN,6,technical specialist,infiltration
Wood,Noblet,1973-12-12,M,ZA,8,sniper,deep cover
Duky,Fairbairn,1988-03-22,M,BR,9,counterterrorism specialist,reconnaissance
Lacy,Amburgy,1978-03-20,F,PT,1,sniper,reserve
Scottie,Skouling,1965-04-05,M,MN,3,influence operations specialist,reserve
Pia,Benton,1974-05-23,F,PH,10,psychological warfare specialist,injured
Wakefield,Pester,1976-12-30,M,FR,2,demolitions expert,infiltration
Peri,Don,1962-04-22,F,FI,8,field operative,injured
Annmaria,Blinkhorn,1967-05-07,F,CN,9,assassin,recovery
Tamarah,Elsie,1978-02-11,F,TH,5,influence operations specialist,recovery
Mandie,Assur,1968-08-26,F,VN,9,sniffer,under investigation
Doug,Tattersfield,2004-08-05,M,RU,5,medical specialist,recovery
Francisco,Foss,1984-02-06,M,ID,4,counterterrorism specialist,on leave
