0,1,2,3,4,5,6,7
Sax,Bennedsen,1990-12-15,M,IR,5,survivalist,intelligence gathering
Thorny,Badrick,1966-06-28,M,ID,8,escape and evasion expert,intelligence gathering
Eva,Morphey,2004-03-23,F,FR,1,underwater specialist,reserve
Aleksandr,Hallor,1988-09-25,M,PE,9,influence operations specialist,active
Borg,Ossipenko,1971-09-22,M,NG,1,field operative,intelligence gathering
Erminie,Moquin,1992-05-10,F,BR,9,agent in place,infiltration
Nichole,Burborough,2001-01-13,M,ID,8,sniper,under investigation
Mirabella,Mingo,1978-06-04,F,ID,3,rogue hunter,training
Arturo,Dunbobbin,1996-04-26,M,ET,6,influence operations specialist,injured
Marthena,Kimble,1962-10-08,F,AF,5,infiltration expert,deep cover
Gizela,Hourston,1995-02-18,F,PA,4,rogue hunter,under investigation
Beverie,Gentzsch,1998-08-06,F,HN,3,underwater specialist,on leave
Tobias,Guisby,1974-01-04,M,FR,9,negotiation expert,reconnaissance
Lewes,Marian,1962-11-21,M,CN,8,psychological warfare specialist,recovery
Christian,Clamp,1959-08-31,M,FR,8,sniper,active
Tamar,Pardoe,1960-02-11,F,UA,10,medical specialist,intelligence gathering
Vera,Jura,1983-08-24,F,MT,7,intelligence analyst,on leave
Barri,Gerdes,1996-05-26,M,CO,3,undercover agent,intelligence gathering
Manny,Streeter,1961-12-19,M,PH,9,sniper,psychological operations
Darbee,Witter,1996-08-11,M,CO,9,translator,undercover
Verene,Nuzzetti,1971-08-20,F,TZ,4,intelligence analyst,injured
Nicolas,Robertson,1987-05-23,M,PL,6,assassin,on assignment
Findlay,Pattington,1973-06-21,M,ID,5,undercover agent,intelligence gathering
Julie,Scotland,1988-03-29,M,PT,2,influence operations specialist,injured
Dermot,Avramchik,1994-12-07,M,ID,3,cyber operative,injured
Erasmus,McKilroe,1977-03-02,M,RU,1,undercover agent,interrogation
Lind,Gourley,2005-10-28,F,PL,4,escape and evasion expert,reconnaissance
Andie,Edlington,1993-02-20,F,BR,5,intelligence analyst,on assignment
Ardys,Seabourne,1966-10-14,F,CN,3,psychological warfare specialist,recovery
Jemmy,Shevelin,1961-09-24,F,CN,4,field operative,reserve
Verena,Paulmann,1956-03-16,F,ML,5,underwater specialist,active
Armin,Tomsen,1963-05-14,M,YE,8,underwater specialist,undercover
Myrwyn,Ilymanov,1992-11-11,M,UA,8,undercover agent,infiltration
Austine,Ick,2001-09-04,F,PH,7,demolitions expert,reconnaissance
Philippine,Crowthe,1972-12-08,F,PH,4,undercover agent,reserve
Corrie,Brunroth,1983-10-07,M,GR,9,counterintelligence agent,interrogation
Orelie,Bonnell,2006-01-18,F,BR,10,negotiation expert,surveillance
Donall,Goggins,1978-11-28,M,PE,4,sniper,technical support
Gannie,Laba,1979-11-01,M,LV,9,psychological warfare specialist,injured
Nanice,Herkess,1962-11-29,F,YE,6,technical specialist,intelligence gathering
Sterne,Baily,1987-07-07,M,PL,6,demolitions expert,intelligence gathering
Erwin,Cottem,1977-04-11,M,XK,5,counterterrorism specialist,surveillance
Cherilynn,Casine,1977-12-23,F,ID,7,combat specialist,injured
Giorgi,Papen,1978-03-14,M,CN,3,counterterrorism specialist,deep cover
Sherlocke,Barfoot,1987-02-26,M,BR,6,survivalist,intelligence gathering
Bond,Treeby,1980-10-06,M,CN,4,rogue hunter,under investigation
Lacey,Gorgen,1983-11-09,F,FI,1,interrogation specialist,undercover
Tammy,Vile,1974-04-26,F,ID,2,survivalist,under investigation
Kennett,Roth,2005-07-27,M,PT,3,asset handler,psychological operations
Laurie,Dubbin,1997-01-31,M,CN,4,sniffer,interrogation
Dorolisa,Lamkin,1990-09-12,F,ID,1,sniper,deep cover
Cos,Scurrell,2001-01-09,M,CN,8,negotiation expert,covert diplomacy
Juan,Crush,2002-04-24,M,ID,3,cyber operative,intelligence gathering
Cayla,Marusyak,1998-04-10,F,PY,10,underwater specialist,infiltration
Honoria,Clerc,1956-05-25,F,AM,6,assassin,reconnaissance
Amabelle,Martyntsev,1955-10-10,F,PH,6,sniper,undercover
Antonin,Mayze,1996-03-28,M,CA,8,counterintelligence agent,undercover
Jonas,Audry,1995-07-19,M,FR,5,sniper,undercover
Georgie,Massel,1980-09-07,F,CN,2,underwater specialist,on leave
Chev,Leethem,1972-10-06,M,RU,10,sniffer,interrogation
Berny,Samwyse,1984-02-10,M,HN,8,intelligence analyst,under investigation
Glenine,Sabbin,1988-05-12,F,UZ,10,sniffer,black ops
Sharona,Lissimore,1996-08-15,F,AZ,3,agent in place,technical support
Steffane,Northleigh,1975-05-03,F,PT,8,combat specialist,training
Gregorio,Tuxsell,2000-06-02,M,PT,4,communications specialist,injured
Ban,Francescuzzi,1981-02-12,M,PH,6,influence operations specialist,infiltration
Lori,Pengilley,1962-09-10,F,CN,9,field operative,infiltration
Christi,Baynes,1990-05-23,F,US,10,communications specialist,psychological operations
Lucias,Scotson,1963-11-09,M,CZ,7,psychological warfare specialist,on assignment
Frankie,Dedam,1976-04-17,M,GR,9,negotiation expert,standby
Eugenius,Bisgrove,1967-09-10,M,NI,6,interrogation specialist,on assignment
Otto,Eronie,1972-01-13,M,CR,2,medical specialist,undercover
Ralina,Suart,1989-09-02,F,CN,7,agent in place,undercover
Bengt,Allso,1986-07-11,M,LA,3,combat specialist,infiltration
Emelia,Lenchenko,1979-04-06,F,ID,10,combat specialist,training
Cacilia,McHardy,1967-01-29,F,PL,10,counterterrorism specialist,intelligence gathering
Tommy,Naisbitt,1993-01-25,F,RS,3,agent in place,training
Abe,Adcock,1992-02-02,M,MX,10,intelligence analyst,recovery
Mirelle,Olyunin,2000-01-06,F,ID,1,medical specialist,surveillance
Joey,Daborn,1965-05-08,F,ID,2,underwater specialist,standby
Willie,Freschini,1998-04-25,F,CN,5,influence operations specialist,reconnaissance
Lizzie,Shiril,2003-08-22,F,FR,1,counterterrorism specialist,standby
Niki,Magill,1989-04-14,M,PH,7,intelligence analyst,active
Huey,Ive,1982-05-17,M,ID,6,cyber operative,psychological operations
Olimpia,Carpe,1982-09-10,F,PK,2,sniffer,deep cover
Brennan,Pollak,1971-03-18,M,CZ,5,undercover agent,black ops
Shaun,Romera,1962-12-31,M,ID,5,sniper,injured
Linda,Theobald,1973-11-10,F,CN,1,communications specialist,standby
Gerik,Sames,1982-04-22,M,PT,6,sniper,reserve
Marlin,Codlin,2004-04-11,M,ID,5,counterintelligence agent,reconnaissance
Jeanette,Skipsea,1990-05-27,F,CZ,6,medical specialist,infiltration
Melicent,Goldring,1995-01-25,F,BR,4,undercover agent,on assignment
Karina,Giocannoni,1984-06-22,F,CN,5,assassin,technical support
Noby,Swindall,1966-10-09,M,MX,10,escape and evasion expert,psychological operations
Torrie,Syddall,1961-09-28,F,ID,5,demolitions expert,on assignment
Bliss,Willbond,1963-08-02,F,BR,6,field operative,black ops
Simon,Impson,1969-12-26,M,PY,7,communications specialist,infiltration
Kerrie,Coie,1955-09-01,F,LU,1,negotiation expert,recovery
Arley,Laurenceau,2002-06-03,M,CN,8,rogue hunter,interrogation
Gherardo,Bartholat,1956-07-04,M,CN,9,translator,black ops
Blinny,Tillerton,1991-09-28,F,US,9,survivalist,injured
Amelia,Eddisforth,1986-12-16,F,RU,10,technical specialist,covert diplomacy
Ebony,Churchley,1964-02-10,F,CN,9,field operative,recovery
Spike,Corden,1992-07-13,M,FR,6,counterintelligence agent,infiltration
Hedda,Teasey,1960-05-14,F,ZA,4,combat specialist,on leave
Sloane,Welfair,1963-04-06,M,ZA,6,sniffer,under investigation
Freedman,Cavill,1976-07-14,M,AR,10,translator,recovery
Sheri,Haxley,1954-08-07,F,KP,4,combat specialist,covert diplomacy
Freddy,Turfus,1985-04-13,M,HR,7,demolitions expert,under investigation
Jaimie,Mcasparan,1969-02-02,M,SS,4,influence operations specialist,black ops
Alexander,Castagna,1970-07-26,M,NA,2,translator,active
Annetta,Hazlegrove,1999-11-26,F,CN,7,medical specialist,recovery
Pennie,McVicker,1996-02-22,M,MK,8,negotiation expert,injured
Erie,Schlag,1999-12-30,M,NO,6,field operative,covert diplomacy
Clement,Bartels,2003-11-18,M,IE,1,infiltration expert,recovery
Filberto,Girone,1975-03-12,M,PT,2,combat specialist,recovery
Coralyn,Graveney,1977-11-26,F,GM,1,interrogation specialist,surveillance
Ferris,Willingam,1998-02-03,M,CN,7,asset handler,black ops
Augusto,Born,1981-08-23,M,JP,3,asset handler,deep cover
Revkah,Attfield,1970-04-03,F,CN,9,interrogation specialist,deep cover
Chery,Pardal,2002-04-15,F,CA,9,asset handler,deep cover
Michel,Pead,1997-07-08,F,GR,7,sniper,standby
Ceil,Ravenscroft,1974-07-21,F,CN,1,infiltration expert,surveillance
Cesaro,Cathenod,1984-06-29,M,BR,3,survivalist,injured
Stormy,Witnall,1996-07-11,F,PT,3,counterintelligence agent,on assignment
Khalil,Druhan,1977-03-02,M,ID,6,sniffer,on leave
Quinta,Reck,1981-03-08,F,RU,9,counterintelligence agent,standby
Marcelia,McArd,2002-11-23,F,PH,1,psychological warfare specialist,undercover
Hashim,Robjohns,2002-05-03,M,PK,1,translator,reconnaissance
Lonnie,Hopkyns,1986-08-22,F,CA,2,combat specialist,covert diplomacy
Gav,Inchcomb,1979-09-17,M,UA,9,rogue hunter,technical support
Leoine,O'Reilly,1990-05-28,F,LY,10,agent in place,on leave
Wilt,Menco,1988-12-02,M,CN,2,demolitions expert,standby
Iggy,Camfield,1977-05-08,M,PH,5,asset handler,injured
Lindsey,Lote,1990-05-08,M,TH,9,technical specialist,surveillance
Ian,Mowsley,1989-01-10,M,NP,9,cyber operative,infiltration
Cordy,Burges,2000-05-17,F,CN,6,demolitions expert,black ops
Murdoch,Hattersley,2003-11-13,M,ID,4,agent in place,reconnaissance
Bartholomeo,Meritt,1978-06-11,M,PT,8,intelligence analyst,interrogation
Liam,Jeannel,1991-08-16,M,DE,4,negotiation expert,reconnaissance
Elna,Wear,1994-03-27,F,ID,8,undercover agent,on assignment
Gertrud,Collishaw,1972-10-06,F,CN,8,psychological warfare specialist,infiltration
Gates,McEniry,1990-10-18,F,CN,5,counterterrorism specialist,reconnaissance
Rahel,Hackinge,1980-11-04,F,RU,7,communications specialist,on leave
Matthaeus,Plitz,1971-05-28,M,KZ,10,interrogation specialist,reserve
Alexina,Rickard,1991-04-04,F,SY,6,demolitions expert,standby
Rey,Tierney,1987-04-27,M,CZ,6,sniper,recovery
Simone,Sheal,1970-03-12,F,PH,3,field operative,on assignment
Dino,Ragate,1987-04-07,M,RU,4,influence operations specialist,interrogation
Sherye,Shinn,1956-07-05,F,PK,2,sniffer,under investigation
Gamaliel,Giral,1985-05-20,M,RU,4,asset handler,covert diplomacy
Ragnar,Doni,1986-10-25,M,RU,4,cyber operative,active
Ambrose,Pashan,1976-10-30,M,CN,4,agent in place,injured
Ludwig,Duns,1981-12-14,M,CZ,7,underwater specialist,under investigation
Boyce,Rockwill,1996-08-31,M,CN,4,psychological warfare specialist,standby
Creight,Crawley,1975-05-30,M,TJ,5,underwater specialist,undercover
Vail,Ciccone,1994-07-02,M,CN,4,escape and evasion expert,on assignment
Ernest,Creamer,1965-11-02,M,PT,3,asset handler,under investigation
Ansel,Glowach,2005-10-15,M,BR,7,translator,undercover
Ervin,Mattei,1987-10-18,M,GR,2,underwater specialist,undercover
Valida,Brigg,1974-08-03,F,PT,10,demolitions expert,technical support
Ray,Raven,1988-09-20,M,CN,6,intelligence analyst,intelligence gathering
Phylys,Mabbutt,1974-08-04,F,SE,8,medical specialist,reconnaissance
Ines,Yurenin,1977-02-27,F,ZA,6,interrogation specialist,black ops
Matthiew,Guerre,1995-11-27,M,DE,1,intelligence analyst,psychological operations
Dulcinea,Dunklee,1993-07-08,F,SN,5,counterintelligence agent,undercover
Walliw,Verrill,1962-11-08,F,XK,5,cyber operative,standby
Patsy,Fassmann,1982-04-27,M,SE,9,medical specialist,undercover
Nicola,Robichon,2004-06-10,F,CN,6,sniper,on leave
Noelyn,Ottawell,2004-10-21,F,GR,1,psychological warfare specialist,intelligence gathering
Vikki,Britto,1993-02-13,F,ID,4,communications specialist,active
Tammie,Geraldo,1996-07-20,F,LU,10,cyber operative,covert diplomacy
Nonna,Willmer,1980-05-16,F,RS,6,combat specialist,injured
Christos,Swithenby,1981-10-22,M,NO,10,sniper,standby
Onofredo,Peltz,1998-11-16,M,IE,2,field operative,surveillance
Dev,Paradyce,1999-12-09,M,CN,9,intelligence analyst,injured
Salli,Shurey,1963-08-14,F,BW,2,survivalist,undercover
Alejandro,Costerd,1971-11-21,M,HN,6,underwater specialist,black ops
Hephzibah,Mattityahou,1959-11-22,F,JP,10,counterterrorism specialist,reserve
Pepita,Mandrake,1965-06-11,F,CN,5,communications specialist,interrogation
Bonny,Ollive,1975-01-14,F,AL,7,intelligence analyst,black ops
Rodrick,Ottawell,1961-09-09,M,TH,8,technical specialist,infiltration
Shanan,Pendre,2001-11-08,M,YT,8,survivalist,recovery
Merl,Henbury,1968-11-04,F,CN,9,survivalist,standby
Carree,Fiddler,1992-12-26,F,SE,6,psychological warfare specialist,infiltration
Felisha,Beckinsall,1958-11-23,F,PH,10,medical specialist,deep cover
Eustacia,Sharrem,1991-02-12,F,VN,7,sniffer,deep cover
Antonie,Baudou,1973-08-16,F,CN,2,sniper,interrogation
Carolyn,Mantripp,1961-05-03,F,ES,1,combat specialist,undercover
Blayne,Manners,1976-06-15,M,BR,10,asset handler,psychological operations
Obed,Maydwell,1986-02-03,M,ID,2,survivalist,interrogation
Farrell,Kiraly,2005-04-17,M,PE,5,undercover agent,covert diplomacy
Elli,Crallan,1992-04-25,F,PL,8,asset handler,standby
Bobbie,Ruthen,1958-09-16,M,US,8,cyber operative,covert diplomacy
Dorette,Beaney,1997-11-28,F,CN,1,negotiation expert,injured
Janek,Collman,1999-11-25,M,NE,1,sniper,psychological operations
Aurea,Walling,1989-07-05,F,CN,10,undercover agent,reconnaissance
Connie,Rany,1999-04-27,M,JP,8,counterterrorism specialist,infiltration
Sherill,Sivell,2001-10-13,F,CN,2,technical specialist,reserve
Anetta,Orrock,1989-08-19,F,ID,3,translator,covert diplomacy
Kristel,Attwell,1985-12-22,F,CN,10,translator,intelligence gathering
Baily,Mearns,1972-09-24,M,HU,7,infiltration expert,on leave
Thedrick,Sterte,1979-10-02,M,CN,3,agent in place,recovery
Shana,Norquoy,1962-01-15,F,LV,2,undercover agent,infiltration
Konstantin,Laurencot,1974-03-13,M,JP,1,technical specialist,standby
Anica,Grooby,1970-12-28,F,PH,9,cyber operative,active
Marchelle,Boulstridge,1990-04-05,F,AR,2,rogue hunter,intelligence gathering
Tuckie,Orange,1966-05-24,M,AU,1,undercover agent,covert diplomacy
Annamaria,Spurling,1969-10-25,F,CZ,7,psychological warfare specialist,injured
Rourke,Elecum,1975-05-17,M,CO,8,counterterrorism specialist,reconnaissance
Wilbert,Bussel,1970-02-27,M,NG,3,counterintelligence agent,standby
