0,1,2,3,4,5,6,7
Hetty,Timmermann,1957-06-20,F,CN,6,field operative,under investigation
Aubrette,Spellicy,1962-07-09,F,RS,7,rogue hunter,on leave
Polly,Sanbrooke,1980-02-28,F,PT,4,communications specialist,recovery
Cy,Lighten,1969-02-08,M,DE,9,psychological warfare specialist,intelligence gathering
Shae,Hembling,2000-12-20,M,RU,7,demolitions expert,training
Cordie,Yushmanov,1976-02-21,F,RU,10,translator,interrogation
Lorita,Warke,1966-11-28,F,PL,1,underwater specialist,psychological operations
Claudelle,Swaine,1997-01-24,F,SE,5,sniper,technical support
Reeba,Booij,1970-06-20,F,ID,6,intelligence analyst,under investigation
Jordain,Lemonby,1984-05-18,F,BR,7,combat specialist,recovery
Ilario,Dumberrill,1994-07-11,M,CN,2,translator,active
Rupert,Jime,1971-06-28,M,BR,10,influence operations specialist,infiltration
Eloise,Aspinell,1981-07-23,F,CN,7,undercover agent,on leave
Blinni,Iskower,1974-12-23,F,CN,3,cyber operative,covert diplomacy
Jo-ann,Slimme,1978-01-29,F,CA,7,infiltration expert,surveillance
Sophie,Youthead,1958-12-09,F,PH,8,cyber operative,injured
Dame,Goley,1956-11-21,M,PE,7,rogue hunter,undercover
Susann,Brauns,1986-04-19,F,VN,7,undercover agent,recovery
Farra,Gumary,1985-09-18,F,RU,3,sniper,surveillance
Abbe,MacKartan,1956-01-29,M,XK,7,cyber operative,on leave
Janaya,Hickenbottom,1975-12-12,F,VN,8,sniffer,active
Kristan,Schulkins,1998-07-30,F,PL,3,field operative,standby
Earlie,Dooley,1979-05-14,M,GF,3,assassin,active
Yehudi,Bage,1973-07-04,M,AF,8,asset handler,interrogation
Jamill,Flindall,1965-11-17,M,ID,7,psychological warfare specialist,under investigation
Dimitry,Boutton,2003-09-24,M,RU,9,assassin,technical support
Bobine,Halso,2004-11-30,F,ID,9,infiltration expert,intelligence gathering
Simona,Flintoffe,1991-09-22,F,BO,6,sniffer,training
Janice,Thomason,1990-12-13,F,CN,5,escape and evasion expert,intelligence gathering
Monro,Plail,1975-07-03,M,FR,6,counterintelligence agent,on assignment
Hansiain,MacVay,1985-03-10,M,CN,2,combat specialist,infiltration
Sargent,Tolemache,2001-05-18,M,AR,6,infiltration expert,on assignment
Jedediah,O'Kelly,1987-12-02,M,BR,1,sniffer,reconnaissance
Orland,Braybrooke,1992-05-16,M,BR,2,counterintelligence agent,surveillance
Waldemar,Prazer,1992-01-16,M,US,6,interrogation specialist,training
Paddy,Salman,1960-05-18,M,ID,6,psychological warfare specialist,black ops
Tamarra,Lowre,1957-07-16,F,CN,10,agent in place,recovery
Hermann,Parken,1978-02-21,M,CN,10,counterterrorism specialist,deep cover
Lisle,Claeskens,1997-07-26,M,MH,3,influence operations specialist,interrogation
Elbertina,Croote,1984-03-31,F,CN,3,assassin,interrogation
Alexandros,Naul,1962-09-01,M,RU,6,negotiation expert,technical support
Clayborne,Ewers,1988-11-07,M,HT,2,sniffer,technical support
Meryl,Lovell,1998-03-14,F,MM,9,cyber operative,intelligence gathering
Robbi,Henzley,1985-12-11,F,PT,8,interrogation specialist,covert diplomacy
Mannie,Menis,1984-03-20,M,CN,2,combat specialist,active
Bourke,Fibbens,1967-03-07,M,CN,2,rogue hunter,intelligence gathering
Wittie,Vogelein,1994-09-26,M,TZ,6,translator,infiltration
Hewie,Punt,1999-05-24,M,SA,1,sniper,recovery
Rustin,Hatrey,1980-06-14,M,US,8,counterintelligence agent,technical support
Noble,Shirlaw,1954-05-06,M,AL,3,underwater specialist,reserve
Thornie,Ferrino,1963-01-21,M,ID,3,escape and evasion expert,technical support
Ethelda,Bernardi,1958-11-15,F,US,10,combat specialist,psychological operations
Saudra,Gilderoy,1984-08-18,F,FI,7,field operative,psychological operations
Diarmid,Creek,1998-11-21,M,CN,1,negotiation expert,surveillance
Branden,Dunseath,1986-07-30,M,CN,3,cyber operative,reserve
Emili,Wolfers,1973-12-20,F,PL,10,negotiation expert,under investigation
Dagmar,Fain,1989-06-09,F,US,9,communications specialist,covert diplomacy
Brigid,Heinecke,1997-07-15,F,ID,4,counterterrorism specialist,deep cover
Hamel,Witherow,1979-05-29,M,ID,5,combat specialist,under investigation
Ora,Gaitone,1976-12-19,F,RU,6,infiltration expert,infiltration
Alwyn,Althrop,1971-10-26,M,ID,10,influence operations specialist,reserve
Izak,Shaylor,1980-04-09,M,PE,6,counterintelligence agent,intelligence gathering
Goober,Echelle,1993-09-27,M,PT,1,technical specialist,interrogation
Pet,Yeardsley,1975-10-29,F,PL,7,escape and evasion expert,reconnaissance
Christalle,Greenwood,1969-04-05,F,CN,5,sniffer,recovery
Gwenette,Alforde,1976-08-17,F,CN,8,underwater specialist,training
Kaye,Moresby,2002-12-17,F,CU,8,medical specialist,psychological operations
Wiatt,Haggith,2002-10-23,M,US,7,influence operations specialist,on assignment
Levin,Enrdigo,1965-01-15,M,ID,9,counterintelligence agent,surveillance
Etti,Windibank,1956-05-22,F,PT,5,demolitions expert,on assignment
Roxie,Alfonso,1984-07-19,F,VN,3,sniffer,on assignment
Koral,Mugridge,1960-01-09,F,ID,3,intelligence analyst,injured
Susanna,Luten,1975-07-09,F,PH,8,combat specialist,intelligence gathering
Elyse,Moine,1965-08-24,F,RU,3,counterintelligence agent,recovery
Aristotle,Corwood,1961-04-05,M,CA,6,survivalist,under investigation
Caril,Goaks,1989-07-22,F,RU,1,counterintelligence agent,standby
Darn,Gaynes,1968-11-25,M,GB,1,underwater specialist,reconnaissance
Isidora,Aron,1980-01-15,F,CN,1,interrogation specialist,under investigation
Tamarah,Spaduzza,1968-01-06,F,VE,3,demolitions expert,interrogation
Patty,Pattemore,1965-05-26,M,SA,9,counterterrorism specialist,training
Alanna,Sabin,1992-05-27,F,CN,10,agent in place,covert diplomacy
Denis,Aldhouse,1964-10-05,M,PL,6,translator,intelligence gathering
Rory,Law,1966-06-18,F,CN,5,medical specialist,infiltration
Lucinda,Huff,1994-01-24,F,PH,3,negotiation expert,on assignment
Violante,Loffill,2000-03-24,F,ID,6,undercover agent,on leave
Ogden,Casewell,1993-05-04,M,ID,1,technical specialist,on leave
Curcio,Gissing,1956-12-01,M,IR,1,medical specialist,under investigation
Allegra,Graeber,1988-10-09,F,ZM,1,demolitions expert,deep cover
Nilson,Kearsley,1972-03-26,M,AR,1,combat specialist,black ops
Rhianna,Romagnosi,1963-07-23,F,BD,5,combat specialist,surveillance
Alon,Cundy,1992-08-25,M,PE,9,infiltration expert,intelligence gathering
Smith,Querree,1994-11-08,M,TH,7,interrogation specialist,on assignment
Efrem,Rahlof,1966-03-30,M,FR,8,assassin,active
Fritz,Sumers,1969-04-11,M,SI,5,interrogation specialist,reconnaissance
Klaus,Monnoyer,1974-05-06,M,FR,5,sniffer,technical support
Jennee,Heading,2002-05-27,F,CN,3,sniper,injured
Gun,Staning,1981-01-21,M,RU,9,sniper,active
Dudley,Bruna,1973-06-15,M,RS,5,intelligence analyst,intelligence gathering
Harlin,Zamudio,1998-12-25,M,ID,2,translator,deep cover
Lucius,Meanwell,1987-06-26,M,AL,1,intelligence analyst,black ops
Katherina,Arntzen,1960-09-27,F,JP,6,cyber operative,undercover
Brittne,Dunlop,1989-08-16,F,PL,7,medical specialist,on assignment
Adelind,Doblin,1994-01-18,F,CN,7,sniffer,recovery
Sheilah,Muddle,1990-12-09,F,BR,1,counterintelligence agent,black ops
Christean,Bryce,1965-10-04,F,CN,10,cyber operative,under investigation
Janina,Hooke,1993-08-25,F,PH,5,assassin,reserve
Corrinne,Calbert,1970-08-08,F,TH,8,influence operations specialist,injured
Wini,Nind,1987-07-29,F,UY,6,influence operations specialist,reserve
Wilhelmina,Osselton,1955-04-24,F,CO,6,survivalist,reconnaissance
Graehme,Adamoli,1984-05-28,M,ID,10,intelligence analyst,active
Noe,Whiffin,1978-08-05,M,CN,5,sniffer,technical support
Rebeca,Keyson,1999-06-21,F,CN,5,rogue hunter,active
Doralin,Disney,1979-11-17,F,RU,10,escape and evasion expert,active
Bernard,Barrett,1991-12-19,M,AR,10,combat specialist,on leave
Eleanore,Saynor,1975-04-30,F,BR,10,asset handler,psychological operations
Normie,Reinhart,2005-01-23,M,RU,1,undercover agent,reconnaissance
Sindee,Jewsbury,1977-03-28,F,PL,1,translator,undercover
Gerhard,Mewha,1961-04-30,M,UA,1,field operative,reconnaissance
Keefe,Ricioppo,2001-06-10,M,CN,1,communications specialist,undercover
Jeanine,MattiCCI,1987-07-29,F,ID,5,underwater specialist,surveillance
Morgen,Mellhuish,1994-09-08,F,CZ,4,cyber operative,technical support
Virgilio,Pien,1997-11-12,M,TH,5,counterterrorism specialist,deep cover
Corny,Emmer,1957-09-07,M,CO,4,sniper,undercover
Norri,Denyer,1990-06-30,F,RU,9,translator,covert diplomacy
Deonne,Dregan,1991-04-14,F,PH,6,negotiation expert,under investigation
Dannie,Cristea,2005-12-19,F,SY,3,sniper,recovery
Juliet,Yakunikov,2002-08-29,F,PH,6,interrogation specialist,standby
Julia,Triggel,1977-08-21,F,JP,6,intelligence analyst,covert diplomacy
Felicdad,Chawner,1986-01-04,F,NZ,7,medical specialist,training
Kimbra,Scruton,1969-06-03,F,CN,2,escape and evasion expert,training
Amandi,Silcocks,1984-08-07,F,FR,2,counterterrorism specialist,psychological operations
Christina,Gabbatiss,1982-09-07,F,CN,4,intelligence analyst,active
Innis,Whylie,1962-06-28,M,PE,1,asset handler,active
Gale,Ackers,1977-06-13,F,PL,1,field operative,intelligence gathering
Allyce,Griffitts,1977-04-10,F,TZ,4,underwater specialist,infiltration
Verile,Bruffell,1978-09-02,F,CN,2,assassin,interrogation
Barthel,Siseland,2000-05-29,M,CN,10,infiltration expert,surveillance
Therese,Danis,1981-01-02,F,FR,6,underwater specialist,intelligence gathering
Marthena,Lukes,1979-07-19,F,RS,2,communications specialist,intelligence gathering
Phebe,Bourbon,2005-10-27,F,CA,5,interrogation specialist,reserve
Berkie,De la croix,1988-12-03,M,ID,9,influence operations specialist,reserve
Paton,Verson,2004-08-25,M,FI,4,intelligence analyst,undercover
Dena,Baylay,1981-09-08,F,CN,5,communications specialist,undercover
Frazier,Bromidge,1967-03-28,M,PT,4,communications specialist,on assignment
Marlyn,Forri,1966-01-12,F,ES,9,counterintelligence agent,active
Aldous,Doy,1980-02-28,M,CZ,6,negotiation expert,training
Jeannine,Instone,1969-07-01,F,JM,9,field operative,undercover
Phyllys,Terney,1973-07-24,F,CN,10,escape and evasion expert,black ops
Nicolais,Wint,1977-09-15,M,LA,6,psychological warfare specialist,training
Boyce,Dawnay,1960-11-07,M,CN,8,psychological warfare specialist,reserve
Hedvig,Blackster,1999-05-02,F,BR,7,rogue hunter,reconnaissance
Garvy,Vernalls,1969-04-28,M,PL,10,rogue hunter,interrogation
Rancell,Summerhayes,1957-03-20,M,CN,7,undercover agent,training
Roanne,Patroni,1964-01-28,F,FR,7,asset handler,standby
Turner,Sagg,1982-12-27,M,GR,5,sniffer,intelligence gathering
Hayward,Yetts,1988-03-03,M,US,1,underwater specialist,on assignment
Olin,Michelin,1979-05-02,M,PA,9,survivalist,active
Emiline,Bannard,1996-01-08,F,BR,5,sniffer,injured
Carlin,Caldecutt,1996-11-04,M,CO,9,sniper,technical support
Davy,Thunnerclef,1977-01-31,M,JP,1,sniffer,deep cover
Ulrich,Crimp,1958-05-23,M,PH,8,interrogation specialist,on leave
Barbara-anne,Marvin,1960-07-01,F,NO,9,survivalist,injured
Allyson,Sharpe,1971-07-09,F,HR,3,medical specialist,deep cover
Guss,Pioli,2005-05-23,M,ID,3,counterterrorism specialist,reserve
Sheree,Camerati,1999-08-07,F,PH,6,counterterrorism specialist,under investigation
Almeria,Ingram,1977-08-22,F,CN,2,influence operations specialist,injured
Candide,Godar,1987-03-14,F,ID,6,medical specialist,under investigation
Stormi,Ravillas,1990-05-12,F,CO,4,interrogation specialist,black ops
Bone,Copo,1958-08-23,M,CN,8,translator,deep cover
Curt,Shepland,1973-05-21,M,CN,5,combat specialist,psychological operations
Talbot,Ivanov,1991-08-13,M,CN,8,sniper,surveillance
Ermina,Cleave,1995-05-04,F,BR,5,escape and evasion expert,black ops
Mirella,Marcone,1967-08-09,F,BR,4,technical specialist,on leave
Doreen,Agett,1957-04-27,F,JP,9,influence operations specialist,on assignment
Arleyne,Essex,1995-03-16,F,ID,10,underwater specialist,recovery
Charlene,Durnill,1980-07-27,F,BR,5,interrogation specialist,deep cover
Myrtie,Lichfield,1974-01-22,F,PE,7,rogue hunter,reconnaissance
Denis,Coppenhall,1992-08-09,M,ID,7,psychological warfare specialist,active
Cullin,Dingwall,1967-04-22,M,RU,3,combat specialist,technical support
Loella,Honywill,2001-05-21,F,AL,8,technical specialist,intelligence gathering
Maisey,Belham,1957-07-06,F,BF,4,sniffer,reserve
Kerianne,Shiel,1984-10-05,F,MU,3,counterterrorism specialist,on leave
Loralyn,Loverock,1965-02-07,F,MN,7,cyber operative,surveillance
Gordon,Foulks,1970-02-10,M,CN,7,psychological warfare specialist,interrogation
Israel,Yarnall,2003-10-06,M,CN,4,field operative,infiltration
Natalie,Goning,1982-01-13,F,IE,5,rogue hunter,on leave
John,Baitey,1955-04-10,M,AR,2,demolitions expert,covert diplomacy
Kym,Cram,1958-09-13,F,FR,8,survivalist,technical support
Werner,Rawdall,1994-06-14,M,CN,10,infiltration expert,reserve
Kaile,Fleckney,1998-12-03,F,SV,3,rogue hunter,recovery
Durante,Widdowes,1960-09-09,M,ID,6,sniper,training
Mariel,Hoggin,1988-10-01,F,MX,8,cyber operative,black ops
Alysa,Pernell,1957-05-02,F,BB,7,cyber operative,injured
Caryn,Defew,1988-11-24,F,BO,10,underwater specialist,under investigation
Dorelia,Tunsley,1993-05-30,F,NG,4,sniffer,recovery
Doralynne,Dallman,1968-10-25,F,ZA,9,technical specialist,black ops
Massimiliano,Yakovlev,1977-05-27,M,CN,1,asset handler,technical support
Tressa,Elis,1979-12-24,F,PL,10,demolitions expert,reserve
Reilly,Chaney,2002-06-22,M,PS,4,influence operations specialist,technical support
Heath,Grigore,1979-09-06,F,ID,9,survivalist,on assignment
Andie,Sline,2001-12-01,M,CN,6,demolitions expert,black ops
Kessiah,Trewartha,1981-12-17,F,PL,1,psychological warfare specialist,reconnaissance
Mattie,Crosser,1968-10-28,F,PH,8,combat specialist,infiltration
Obadias,Sowerbutts,1987-12-05,M,PL,3,escape and evasion expert,under investigation
Kasper,Burstowe,1999-05-23,M,CN,8,influence operations specialist,deep cover
Jamil,Pallas,1954-03-25,M,ID,8,influence operations specialist,on leave
